이름,연도,포지션,WAR,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP
윌슨,20, P,2.74,25,25,0,0,0,0,10,8,0,0,144.2,71,81,78.95,628,161,23,2,13,39,8,0,109,7,1,3,4.42,5.04,4.91,5.16,4.19,1.38
이민호,20, P,2.72,20,16,4,0,0,0,4,4,0,0,97.2,40,46,44.80,434,94,19,0,5,44,10,1,67,5,1,4,3.69,4.24,4.13,4.20,4.57,1.41
김윤식,22, P,2.70,23,23,0,0,0,0,8,5,0,0,114.1,42,46,43.60,483,125,22,1,5,27,1,2,81,8,0,4,3.31,3.62,3.43,3.64,3.29,1.33
고우석,22, P,2.65,61,0,61,57,0,0,4,2,42,0,60.2,10,12,13.85,240,37,7,1,6,21,1,4,80,4,0,5,1.48,1.78,2.05,2.14,2.69,0.96
고우석,21, P,2.52,63,0,63,61,0,0,1,5,30,0,58.0,14,15,16.90,240,47,10,1,3,23,3,5,68,1,0,1,2.17,2.33,2.62,2.75,2.63,1.21
정우영,21, P,2.49,70,0,70,6,0,0,7,3,2,27,65.0,16,16,19.60,263,43,9,0,0,26,8,1,41,3,0,2,2.22,2.22,2.71,2.83,3.76,1.06
함덕주,23, P,2.35,57,0,57,9,0,0,4,0,4,16,55.2,10,12,13.00,222,32,9,1,1,22,2,1,59,3,0,0,1.62,1.94,2.10,2.21,2.69,0.97
이민호,21, P,2.13,25,22,3,0,0,0,8,9,0,0,115.0,55,58,54.75,477,89,17,0,13,45,14,1,100,3,0,6,4.30,4.54,4.28,4.52,4.53,1.17
김진성,23, P,2.03,80,0,80,14,0,0,5,1,4,21,70.1,17,17,22.95,270,41,5,1,8,26,0,0,69,1,0,0,2.18,2.18,2.94,3.11,3.90,0.95
정우영,20, P,2.03,65,0,65,15,0,0,4,4,5,20,75.0,26,26,29.55,305,48,5,0,3,29,11,3,59,4,0,1,3.12,3.12,3.55,3.84,4.08,1.03
백승현,23, P,2.02,42,0,42,5,0,0,2,0,3,11,40.0,7,7,7.35,162,28,4,0,2,18,0,1,30,3,0,1,1.58,1.58,1.65,1.68,3.89,1.15
김대유,21, P,1.93,64,0,64,3,0,0,4,1,0,24,50.2,12,13,15.10,209,32,1,0,2,15,9,0,56,2,0,2,2.13,2.31,2.68,2.83,2.94,0.93
최원태,24, P,1.92,12,12,0,0,0,0,6,3,0,0,66.1,28,30,27.75,289,58,7,0,6,35,3,0,58,3,0,5,3.80,4.07,3.77,3.93,4.84,1.40
차우찬,19, P,1.84,29,28,1,0,0,0,13,8,0,0,168.1,77,87,85.80,730,181,30,1,16,59,5,0,124,6,0,13,4.12,4.65,4.59,4.89,4.28,1.43
임찬규,21, P,1.79,17,17,0,0,0,0,1,8,0,0,90.2,39,45,42.05,387,76,9,3,7,41,3,1,67,4,0,5,3.87,4.47,4.17,4.50,4.31,1.29
손주영,24, P,1.72,12,12,0,0,0,0,5,3,0,0,60.1,25,28,26.45,267,66,8,0,7,25,4,0,48,5,0,2,3.73,4.18,3.95,4.11,5.05,1.51
김윤식,23, P,1.48,17,16,1,0,0,0,6,4,0,0,74.2,35,35,33.45,320,86,13,2,4,25,3,0,42,1,0,4,4.22,4.22,4.03,4.26,4.24,1.49
임찬규,24, P,1.40,12,11,1,0,0,0,3,3,0,1,59.2,30,31,29.10,264,72,20,1,7,21,2,1,59,0,0,1,4.53,4.68,4.39,4.55,4.24,1.56
이정용,21, P,1.31,66,0,66,5,0,0,3,3,0,15,69.2,23,25,28.20,284,55,13,2,4,23,1,1,74,3,0,0,2.97,3.23,3.64,3.80,2.82,1.12
김대유,22, P,1.25,59,0,59,4,0,0,2,1,0,13,39.2,9,11,10.05,172,35,6,2,2,15,8,3,36,1,0,0,2.04,2.50,2.28,2.43,3.76,1.26
이우찬,22, P,1.13,36,0,36,4,0,0,5,0,0,2,44.2,9,10,12.60,182,29,4,0,2,21,1,1,42,1,0,4,1.81,2.01,2.54,2.65,3.42,1.12
진해수,22, P,1.07,64,0,64,7,0,0,4,0,0,12,45.0,12,13,14.05,180,39,6,3,1,11,1,0,35,0,0,2,2.40,2.60,2.81,3.01,2.93,1.11
진해수,20, P,1.07,76,0,76,0,0,0,4,2,0,22,50.0,24,27,24.05,230,54,6,0,3,23,4,2,59,3,0,5,4.32,4.86,4.33,4.73,3.31,1.54
엔스,24, P,1.06,14,14,0,0,0,0,7,2,0,0,73.1,39,44,43.65,327,82,14,0,6,26,2,0,74,6,0,3,4.79,5.40,5.36,5.52,3.80,1.47
유영찬,23, P,1.05,67,0,67,10,0,0,6,3,1,12,68.0,26,27,28.05,305,55,14,1,4,40,7,2,55,4,0,8,3.44,3.57,3.71,3.88,4.67,1.40
김대현,19, P,0.96,41,2,39,3,0,0,5,4,0,9,66.2,28,31,29.45,285,63,11,1,2,27,4,1,40,2,0,3,3.78,4.19,3.98,4.32,4.06,1.35
최동환,20, P,0.95,54,0,54,16,0,0,4,1,0,4,57.0,22,23,27.15,228,54,10,1,6,12,2,0,42,2,0,3,3.47,3.63,4.29,4.71,4.17,1.16
정우영,22, P,0.87,67,0,67,3,0,0,2,3,0,35,58.0,17,18,24.80,248,48,3,2,3,32,6,5,40,3,0,0,2.64,2.79,3.85,3.91,4.49,1.38
이정용,23, P,0.87,37,13,24,9,0,0,7,2,3,1,86.2,40,45,46.40,382,100,20,1,5,19,2,0,50,9,0,3,4.15,4.67,4.82,4.88,3.84,1.37
김진성,22, P,0.86,67,0,67,12,0,0,6,3,0,12,58.0,20,21,21.70,236,44,6,1,6,22,1,3,54,0,0,2,3.10,3.26,3.37,3.54,3.76,1.14
김진성,24, P,0.85,30,0,30,2,0,0,1,1,1,12,29.2,8,8,11.45,126,22,6,0,2,13,5,2,32,0,0,1,2.43,2.43,3.47,3.63,4.16,1.18
진해수,21, P,0.82,50,0,50,9,0,0,1,0,0,5,44.1,12,17,16.85,188,41,4,0,2,18,3,1,39,2,0,1,2.44,3.45,3.42,3.78,3.50,1.33
배재준,22, P,0.81,17,5,12,7,0,0,0,1,0,0,31.1,8,11,9.45,129,22,4,2,0,15,4,0,23,2,0,0,2.30,3.16,2.71,2.92,3.83,1.18
정찬헌,21, P,0.80,12,12,0,0,0,0,6,2,0,0,58.0,26,29,29.00,249,69,12,2,5,12,2,0,31,1,0,2,4.03,4.50,4.50,4.98,4.20,1.40
이우찬,23, P,0.78,38,0,38,6,0,0,1,3,0,5,38.1,15,15,13.10,157,35,4,0,1,18,2,0,30,2,1,2,3.52,3.52,3.08,3.28,3.82,1.38
류제국,19, P,0.77,11,11,0,0,0,0,0,2,0,0,53.1,25,27,27.00,243,57,7,2,5,26,4,1,31,3,0,2,4.22,4.56,4.56,4.82,5.16,1.56
임준형,21, P,0.76,6,4,2,1,0,0,1,0,0,0,23.0,8,8,6.95,94,24,5,0,0,4,3,0,21,0,0,1,3.13,3.13,2.72,3.12,2.43,1.22
최성훈,20, P,0.73,48,0,48,6,0,0,0,0,0,2,33.1,13,13,14.35,145,36,4,1,1,16,1,2,24,1,0,1,3.51,3.51,3.87,4.14,3.95,1.56
켈리,24, P,0.72,13,13,0,0,0,0,3,6,0,0,74.2,42,49,49.00,332,91,11,0,10,16,5,0,48,3,0,7,5.06,5.91,5.91,6.06,5.03,1.43
임찬규,22, P,0.72,23,23,0,0,0,0,6,11,0,0,103.2,58,60,55.70,459,113,13,3,10,39,7,0,75,5,0,3,5.04,5.21,4.84,5.22,4.50,1.47
유영찬,24, P,0.70,29,0,29,23,0,0,4,1,14,1,28.2,6,6,13.05,129,30,4,0,1,11,1,1,36,2,1,2,1.88,1.88,4.10,4.17,2.74,1.43
차우찬,20, P,0.70,13,13,0,0,0,0,5,5,0,0,64.0,38,39,38.15,287,71,14,1,8,28,2,1,51,4,0,1,5.34,5.48,5.36,6.20,4.94,1.55
백승현,21, P,0.64,16,0,16,3,0,0,0,0,0,1,16.2,4,4,4.05,66,13,2,0,0,4,2,0,10,0,0,0,2.16,2.16,2.19,2.31,3.38,1.02
최성훈,22, P,0.62,45,0,45,5,0,0,0,0,0,6,33.1,8,10,12.05,139,23,4,2,1,13,3,2,22,3,0,2,2.16,2.70,3.25,3.44,3.79,1.08
이우찬,19, P,0.58,30,13,17,1,0,0,5,4,0,2,91.0,49,55,50.25,398,78,14,1,5,66,4,1,58,3,0,5,4.85,5.44,4.97,5.36,5.25,1.58
정우영,19, P,0.57,56,0,56,7,0,0,4,6,1,16,65.1,27,30,29.60,273,57,9,2,2,20,8,5,38,4,1,3,3.72,4.13,4.08,4.31,3.91,1.18
송은범,21, P,0.54,35,0,35,2,0,0,2,2,0,4,37.1,17,18,16.10,155,34,7,0,1,13,2,1,19,1,0,4,4.10,4.34,3.88,4.02,4.06,1.26
김유영,24, P,0.54,28,0,28,4,0,0,1,1,1,4,28.0,13,16,12.70,123,27,5,0,1,11,3,0,28,4,1,2,4.18,5.14,4.08,4.14,3.64,1.36
이정용,20, P,0.53,34,0,34,3,0,0,3,0,0,4,34.0,14,15,17.10,147,32,5,0,6,14,2,0,33,1,1,0,3.71,3.97,4.53,4.56,5.13,1.35
고우석,23, P,0.53,44,0,44,35,0,0,3,8,15,0,44.0,18,19,21.05,190,38,6,0,2,22,4,1,59,1,0,5,3.68,3.89,4.31,4.38,2.80,1.36
최동환,23, P,0.52,45,0,45,15,0,0,0,0,1,1,42.1,15,18,18.50,189,42,11,0,1,17,3,2,20,5,0,0,3.19,3.83,3.93,4.08,4.41,1.39
이상영,21, P,0.51,21,9,12,8,0,0,1,1,0,0,50.0,24,28,27.50,228,48,8,0,7,32,8,0,30,3,0,3,4.32,5.04,4.95,5.21,6.41,1.60
진해수,19, P,0.51,72,0,72,5,0,0,3,1,0,20,42.0,16,17,18.40,185,44,3,3,2,16,2,0,38,2,0,0,3.43,3.64,3.94,4.20,3.44,1.43
김영준,22, P,0.46,2,2,0,0,0,0,0,0,0,0,9.2,2,2,2.00,43,8,2,0,1,4,3,0,7,1,0,1,1.86,1.86,1.86,1.73,5.45,1.24
김윤식,20, P,0.40,23,11,12,3,0,0,2,4,0,2,67.2,47,50,47.60,308,87,16,1,7,24,6,0,38,3,1,2,6.25,6.65,6.33,6.87,5.20,1.64
고우석,20, P,0.40,40,0,40,34,0,0,0,4,17,1,41.2,19,22,24.10,183,37,9,0,2,19,2,1,51,3,0,5,4.10,4.75,5.21,5.34,2.99,1.34
최성훈,21, P,0.39,46,0,46,11,0,0,1,1,0,3,40.2,11,14,19.80,179,40,7,1,2,19,1,1,33,4,0,0,2.43,3.10,4.38,4.71,3.85,1.45
배재준,21, P,0.35,15,6,9,4,0,0,2,2,0,0,32.2,15,17,19.05,151,42,10,0,1,13,3,0,23,4,0,1,4.13,4.68,5.25,5.31,3.89,1.68
함덕주,22, P,0.34,13,0,13,2,0,0,0,0,0,0,12.2,3,3,2.65,58,9,2,0,0,11,1,0,13,1,0,0,2.13,2.13,1.88,2.06,4.16,1.58
송은범,22, P,0.32,25,0,25,4,0,0,1,1,0,2,26.2,12,13,10.55,116,29,3,0,3,10,0,0,13,3,0,0,4.05,4.39,3.56,3.77,5.07,1.46
최동환,24, P,0.31,19,0,19,6,0,0,0,1,0,2,18.0,7,8,8.00,79,23,6,0,0,5,0,0,11,1,0,0,3.50,4.00,4.00,4.18,3.50,1.56
이민호,22, P,0.30,26,26,0,0,0,0,12,8,0,0,119.1,73,77,72.90,540,146,23,5,14,43,7,0,73,3,0,9,5.51,5.81,5.50,5.79,4.95,1.58
함덕주,21, P,0.26,16,3,13,3,0,0,1,2,0,1,21.0,10,11,10.00,98,20,2,1,2,13,3,1,18,2,0,2,4.29,4.71,4.29,4.75,5.12,1.57
이정용,22, P,0.24,65,0,65,7,0,0,4,4,1,22,59.1,22,26,29.45,250,53,12,1,3,18,2,3,40,3,0,3,3.34,3.94,4.47,4.59,3.75,1.20
차우찬,21, P,0.23,5,5,0,0,0,0,2,1,0,0,22.1,13,14,12.45,99,16,3,0,2,13,3,0,12,2,0,0,5.24,5.64,5.02,5.10,5.71,1.30
김윤식,21, P,0.22,35,3,32,0,0,0,7,4,0,1,66.2,33,37,37.55,301,65,9,2,3,36,6,2,56,3,2,0,4.46,5.00,5.07,5.35,4.11,1.52
최동환,22, P,0.22,47,0,47,16,0,0,0,1,0,0,50.0,23,23,24.55,210,45,7,1,5,17,1,0,30,2,0,3,4.14,4.14,4.42,4.66,4.59,1.24
김대현,24, P,0.21,26,0,26,7,0,0,2,0,1,1,27.0,14,14,16.95,114,24,4,1,3,10,1,0,24,0,0,4,4.67,4.67,5.65,5.69,4.53,1.26
문광은,19, P,0.21,32,0,32,8,0,0,1,1,1,3,33.0,15,15,15.70,141,35,5,1,3,13,1,0,26,0,0,1,4.09,4.09,4.28,4.47,4.24,1.45
송은범,20, P,0.21,56,1,55,15,0,0,4,2,2,6,56.0,28,29,32.05,247,66,8,1,4,19,3,1,28,2,0,2,4.50,4.66,5.15,5.64,4.81,1.52
이동현,19, P,0.20,5,0,5,1,0,0,0,0,0,0,5.0,0,0,0.00,20,6,0,0,0,0,0,0,5,0,0,0,0.00,0.00,0.00,0.00,1.31,1.20
남호,20, P,0.20,6,3,3,3,0,0,0,0,0,0,18.1,8,9,9.00,82,13,3,1,1,12,1,0,14,1,0,0,3.93,4.42,4.42,5.01,4.93,1.36
채지선,22, P,0.19,3,0,3,1,0,0,0,0,0,1,3.0,0,0,0.00,10,1,0,0,0,0,1,0,2,1,0,0,0.00,0.00,0.00,0.00,3.15,0.33
이상규,23, P,0.19,8,0,8,4,0,0,0,0,0,0,7.2,2,2,2.00,34,7,0,0,0,5,0,0,6,1,0,1,2.35,2.35,2.35,2.56,3.91,1.57
박명근,24, P,0.19,26,0,26,2,0,0,1,1,1,8,21.1,10,10,11.85,95,19,2,0,4,9,3,0,10,2,0,0,4.22,4.22,5.00,5.29,6.97,1.31
김지용,21, P,0.17,3,0,3,2,0,0,0,0,0,0,4.0,0,0,0.00,16,2,2,0,0,1,1,0,5,0,0,0,0.00,0.00,0.00,0.00,2.19,0.75
이지강,23, P,0.17,22,12,10,5,0,0,2,5,0,2,68.0,30,45,43.45,299,60,9,0,4,28,9,0,38,7,0,3,3.97,5.96,5.75,5.82,4.84,1.29
이지강,24, P,0.16,9,0,9,0,0,0,1,1,0,0,12.0,8,8,5.95,56,12,0,0,1,6,1,0,6,1,0,1,6.00,6.00,4.46,4.75,5.72,1.50
조원태,22, P,0.16,2,0,2,1,0,0,0,0,0,0,4.0,0,0,0.00,14,1,0,0,0,2,1,0,0,0,0,0,0.00,0.00,0.00,0.00,6.11,0.75
이지강,22, P,0.16,4,1,3,2,0,0,0,0,0,0,11.0,6,6,6.00,56,12,2,0,0,13,0,0,6,0,0,1,4.91,4.91,4.91,5.43,6.08,2.27
정우영,24, P,0.16,6,0,6,1,0,0,0,0,0,0,5.2,1,1,1.85,28,8,0,0,0,2,3,0,6,0,0,0,1.59,1.59,2.94,3.16,4.26,1.76
임찬규,19, P,0.14,30,13,17,3,0,0,3,5,0,2,88.2,49,51,51.85,392,84,20,3,10,46,7,0,72,1,0,7,4.97,5.18,5.26,5.66,4.97,1.47
채지선,21, P,0.14,14,0,14,7,0,0,0,0,0,0,17.1,6,8,9.20,87,15,5,0,0,20,0,0,18,2,2,2,3.12,4.15,4.78,5.06,4.75,2.02
성재헌,20, P,0.14,4,0,4,0,0,0,0,0,0,0,4.1,2,2,1.30,20,6,1,0,0,1,1,0,1,0,0,0,4.15,4.15,2.70,3.13,4.85,1.62
강효종,22, P,0.14,1,1,0,0,0,0,1,0,0,0,5.0,2,2,2.00,22,5,0,0,0,4,0,0,4,0,0,0,3.60,3.60,3.60,3.51,4.26,1.80
이종준,24, P,0.12,10,0,10,5,0,0,0,0,0,0,9.1,4,4,4.35,47,13,3,0,1,6,0,0,13,0,0,0,3.86,3.86,4.19,4.29,3.95,2.04
이상영,23, P,0.11,6,2,4,1,0,0,0,1,0,0,11.0,4,5,4.50,54,12,3,0,0,8,3,0,4,1,0,0,3.27,4.09,3.68,3.82,6.04,1.82
윤호솔,24, P,0.10,7,0,7,2,0,0,0,0,0,0,4.1,2,2,1.65,24,4,0,0,0,8,0,0,5,0,0,0,4.15,4.15,3.43,3.62,7.01,2.77
류원석,21, P,0.10,6,0,6,1,0,0,0,0,0,0,6.0,4,4,2.45,28,1,1,0,0,9,1,0,8,1,0,0,6.00,6.00,3.67,3.86,5.60,1.67
여건욱,19, P,0.09,25,0,25,15,0,0,0,0,0,0,29.2,13,14,16.70,130,35,11,1,2,8,1,0,24,1,0,1,3.94,4.25,5.07,5.02,3.53,1.45
성동현,24, P,0.08,2,0,2,1,0,0,0,0,0,0,2.0,0,0,0.00,8,0,0,0,0,3,0,0,1,0,0,0,0.00,0.00,0.00,0.00,7.57,1.50
우강훈,24, P,0.08,10,0,10,4,0,0,1,0,0,0,8.0,3,5,4.50,39,7,1,0,0,6,4,0,6,0,0,2,3.38,5.63,5.06,5.23,6.17,1.63
한선태,19, P,0.07,6,0,6,2,0,0,0,0,0,0,7.1,3,3,3.00,29,6,0,0,0,1,1,0,4,0,0,0,3.68,3.68,3.68,4.23,3.29,0.95
진우영,24, P,0.07,3,0,3,3,0,0,0,0,0,0,4.2,2,2,2.00,22,4,2,0,0,4,0,0,4,0,0,1,3.86,3.86,3.86,4.08,4.68,1.71
강정현,19, P,0.06,7,1,6,3,0,0,0,0,0,0,10.2,6,6,6.00,48,9,1,0,3,6,2,0,8,0,0,0,5.06,5.06,5.06,5.82,7.61,1.41
오석주,22, P,0.04,4,0,4,2,0,0,0,0,0,0,3.2,1,1,1.70,15,4,0,1,1,0,0,0,2,0,0,0,2.45,2.45,4.17,4.35,5.67,1.09
손주영,22, P,0.04,3,3,0,0,0,0,0,1,0,0,12.2,7,7,7.00,58,10,3,1,0,8,3,0,8,1,0,0,4.97,4.97,4.97,5.53,4.90,1.42
송은범,23, P,0.04,4,0,4,1,0,0,0,0,0,0,3.2,1,1,1.70,17,6,0,0,0,3,0,0,2,0,0,0,2.45,2.45,4.17,3.98,5.02,2.45
김진수,21, P,0.04,3,0,3,2,0,0,0,0,0,0,2.1,1,1,1.00,9,2,1,0,0,0,0,0,2,0,0,0,3.86,3.86,3.86,4.42,1.62,0.86
윤호솔,23, P,0.04,4,0,4,1,0,0,0,0,0,0,3.2,1,1,1.50,17,3,1,0,0,3,0,0,4,0,0,0,2.45,2.45,3.68,3.93,3.66,1.64
김정후,19, P,0.03,2,0,2,1,0,0,0,0,0,0,1.2,0,0,0.50,7,1,0,0,0,1,0,0,1,0,0,0,0.00,0.00,2.70,3.11,4.17,1.20
이우찬,20, P,0.02,4,1,3,0,0,0,0,0,0,0,4.2,6,6,4.30,30,9,2,0,1,7,2,0,4,0,0,0,11.57,11.57,8.29,9.32,10.38,3.43
오석주,19, P,0.02,3,0,3,3,0,0,0,0,0,0,5.0,3,3,3.00,24,6,1,0,2,3,0,0,4,0,0,1,5.40,5.40,5.40,5.90,8.43,1.80
이찬혁,20, P,0.01,4,0,4,4,0,0,0,0,0,0,3.1,2,2,2.50,17,4,0,0,1,3,1,0,1,0,0,1,5.40,5.40,6.75,6.65,10.54,2.10
배재준,19, P,0.00,19,12,7,2,0,0,3,4,0,0,62.0,36,42,40.10,282,61,17,1,3,33,8,0,44,4,0,3,5.23,6.10,5.82,6.32,4.66,1.52
이민호,23, P,-0.01,5,5,0,0,0,0,0,2,0,0,19.2,11,13,13.00,91,22,4,0,1,10,0,0,7,4,0,0,5.03,5.95,5.95,6.09,5.14,1.63
고효준,21, P,-0.01,3,0,3,0,0,0,0,0,0,0,2.1,1,1,1.50,10,3,0,1,0,0,0,0,1,0,0,0,3.86,3.86,5.79,6.63,2.70,1.29
진해수,23, P,-0.01,19,0,19,3,0,0,0,0,0,2,14.2,6,8,9.20,72,18,3,0,2,10,0,0,12,1,0,3,3.68,4.91,5.65,5.59,5.54,1.91
오석주,23, P,-0.02,9,0,9,4,0,0,0,0,0,0,10.0,7,7,7.00,44,12,2,0,2,3,0,0,11,0,0,2,6.30,6.30,6.30,6.71,4.41,1.50
정용운,20, P,-0.03,3,0,3,2,0,0,0,0,0,0,1.2,3,3,2.50,9,3,1,0,0,1,0,0,3,0,0,0,16.20,16.20,13.50,13.27,1.36,2.40
백청훈,20, P,-0.03,2,0,2,2,0,0,0,0,0,0,1.1,3,3,3.50,8,4,1,0,1,0,0,0,0,0,0,0,20.25,20.25,23.63,27.42,12.92,3.00
이상규,21, P,-0.03,7,0,7,4,0,0,0,0,0,0,6.0,6,6,5.65,29,8,2,0,1,2,1,0,4,1,0,0,9.00,9.00,8.48,8.73,5.63,1.67
최동환,21, P,-0.03,8,0,8,1,0,0,0,0,0,0,5.2,6,6,3.95,28,6,1,0,0,4,2,0,2,0,0,0,9.53,9.53,6.27,6.94,6.17,1.76
문광은,20, P,-0.04,4,0,4,3,0,0,0,0,0,0,4.0,5,5,5.35,21,7,3,1,1,2,0,0,4,0,0,0,11.25,11.25,12.04,11.85,6.02,2.25
류원석,19, P,-0.04,2,0,2,0,0,0,0,0,0,0,3.1,2,2,2.35,17,2,0,0,1,5,0,0,4,0,0,0,5.40,5.40,6.34,7.30,9.03,2.10
송승기,22, P,-0.04,7,0,7,2,0,0,0,1,0,0,8.1,5,5,5.00,40,9,2,0,1,6,0,0,10,0,0,1,5.40,5.40,5.40,5.79,4.44,1.80
오석주,21, P,-0.05,9,0,9,5,0,0,0,0,0,0,8.1,6,6,6.50,38,9,1,0,0,6,0,0,7,0,0,0,6.48,6.48,7.02,7.55,3.90,1.80
강효종,24, P,-0.05,1,1,0,0,0,0,0,0,0,0,1.1,3,3,3.00,9,2,0,0,1,3,0,0,2,0,0,0,20.25,20.25,20.25,18.36,16.32,3.75
김지용,20, P,-0.06,4,0,4,4,0,0,0,0,0,0,3.2,6,6,6.00,18,5,1,0,1,2,0,0,4,0,0,0,14.73,14.73,14.73,14.22,6.20,1.91
김대유,20, P,-0.06,3,0,3,1,0,0,0,0,0,0,2.1,6,6,5.30,14,5,1,0,0,1,1,0,1,0,0,0,23.14,23.14,20.44,23.73,5.58,2.57
김윤식,24, P,-0.07,1,1,0,0,0,0,0,0,0,0,3.0,4,4,4.00,17,7,2,0,0,1,0,0,1,1,0,0,12.00,12.00,12.00,12.92,4.37,2.67
정지헌,24, P,-0.07,5,0,5,1,0,0,0,0,0,1,5.0,4,4,4.20,24,6,0,0,0,4,1,0,1,0,0,0,7.20,7.20,7.56,8.14,6.77,2.00
이상영,19, P,-0.07,3,0,3,3,0,0,0,0,0,0,2.2,5,5,6.20,16,9,2,0,1,0,1,0,1,0,0,0,16.88,16.88,20.92,19.84,8.50,3.38
김대현,20, P,-0.08,33,0,33,8,0,0,4,0,0,3,32.1,21,24,21.95,158,37,7,2,6,23,1,1,28,2,0,3,5.85,6.68,6.11,6.55,6.24,1.86
손주영,23, P,-0.08,3,2,1,0,0,0,1,0,0,0,8.2,5,7,7.85,46,12,0,0,0,6,0,0,5,3,1,0,5.19,7.27,8.15,8.79,4.55,2.08
허준혁,22, P,-0.08,6,0,6,3,0,0,0,0,0,0,4.2,5,6,6.00,27,11,1,1,3,2,0,0,4,1,0,0,9.64,11.57,11.57,12.69,10.62,2.79
정찬헌,19, P,-0.08,13,0,13,9,0,0,1,1,6,0,11.0,2,5,6.90,49,11,4,0,0,6,0,0,11,1,0,0,1.64,4.09,5.65,5.81,3.00,1.55
김대현,23, P,-0.08,5,0,5,2,0,0,0,0,0,0,3.1,4,5,4.65,22,8,2,0,1,2,1,0,3,1,0,1,10.80,13.50,12.56,12.83,7.96,3.00
심수창,19, P,-0.11,5,1,4,1,0,0,1,1,0,0,11.2,8,8,8.00,57,17,3,0,1,7,0,0,12,0,0,0,6.17,6.17,6.17,7.03,4.12,2.06
백승현,24, P,-0.11,11,0,11,2,0,0,0,0,1,1,7.1,10,10,6.90,42,9,3,0,0,10,1,2,5,0,0,1,12.27,12.27,8.47,8.61,6.69,2.59
강효종,23, P,-0.12,7,7,0,0,0,0,1,2,0,0,21.2,15,18,16.30,103,25,3,0,1,12,2,0,14,2,1,0,6.23,7.48,6.77,6.86,4.79,1.71
김대현,21, P,-0.14,4,0,4,2,0,0,0,0,0,0,3.2,5,8,7.15,23,7,4,0,2,3,1,0,4,1,0,0,12.27,19.64,17.55,17.98,10.91,2.73
임지섭,19, P,-0.14,8,0,8,2,0,0,0,0,0,0,6.2,2,4,5.40,33,5,0,0,0,8,1,0,9,1,0,0,2.70,5.40,7.29,8.01,4.62,1.95
이믿음,24, P,-0.17,1,1,0,0,0,0,0,1,0,0,4.0,7,7,7.00,27,11,2,0,0,4,0,0,2,0,0,0,15.75,15.75,15.75,16.96,6.02,3.75
최성훈,23, P,-0.18,5,0,5,1,0,0,0,0,1,0,3.0,5,5,6.90,17,7,2,0,0,1,0,0,2,0,0,0,15.00,15.00,20.70,22.06,3.22,2.67
