이름,연도,포지션,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,Total RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS
김창평,21, 2B,-0.030,3,0,5.0,2,2,0,0,100.0,3.60,-0.33,,0.01,,,,,,-0.32,-1.16,0.01,-0.31,-0.031
박승욱,19, 2B,-0.031,5,3,27.0,22,10,12,0,100.0,7.33,-0.22,,0.04,-0.24,,,,,-0.42,-0.60,0.10,-0.32,-0.041
오태곤,22, 1B,-0.033,45,9,129.1,126,111,15,0,100.0,8.77,0.44,,0.10,,0.12,,,,0.67,0.74,-1.00,-0.33,0.065
박승욱,19, 3B,-0.036,1,0,2.1,0,0,0,0,,0.00,-0.37,,0.00,,,,,,-0.37,-0.53,0.00,-0.37,-0.036
최승준,19, 1B,-0.037,4,2,26.0,25,21,4,0,100.0,8.65,-0.15,,0.03,,,,,,-0.12,-1.76,-0.26,-0.38,-0.012
김창평,21, CF,-0.038,1,1,8.0,4,4,0,0,100.0,4.50,-0.42,0.01,0.01,,,,,,-0.40,-1.44,0.00,-0.40,-0.038
강진성,23, 1B,-0.040,29,27,219.1,233,217,15,1,99.6,9.52,1.11,,0.50,,0.05,,,,1.66,4.13,-2.08,-0.42,0.161
최경모,24, 3B,-0.042,18,5,57.0,13,4,7,2,84.6,1.74,-0.16,,-0.28,0.00,,,,,-0.44,-1.39,0.00,-0.44,-0.042
최항,22, 1B,-0.042,3,0,3.0,2,2,0,0,100.0,6.00,-0.41,,0.00,,,,,,-0.41,-3.94,-0.02,-0.43,-0.040
고종욱,19, LF,-0.042,67,66,524.2,116,113,0,3,97.4,1.94,2.99,-0.65,0.01,,,,,,2.35,2.47,-2.78,-0.43,0.230
김경호,20, RF,-0.043,15,6,62.0,9,9,0,0,100.0,1.31,0.28,-0.57,0.09,,,,,,-0.20,-0.52,-0.28,-0.48,-0.018
조형우,22, C,-0.046,5,1,20.0,19,19,0,0,100.0,8.55,0.00,,0.06,,,-0.29,-0.17,-0.26,-0.67,-10.67,0.19,-0.47,-0.065
김경호,20, CF,-0.047,11,3,35.0,14,13,1,0,100.0,3.60,0.23,-0.80,0.04,,,,,,-0.53,-1.37,0.00,-0.53,-0.047
박승욱,19, SS,-0.048,2,1,9.0,6,4,2,0,100.0,6.00,-0.30,,0.01,-0.29,,,,,-0.57,-0.81,0.08,-0.49,-0.056
오태곤,24, CF,-0.050,6,2,19.0,4,4,0,0,100.0,1.89,-0.25,-0.31,0.03,,,,,,-0.52,-1.39,0.00,-0.52,-0.050
최경모,19, 2B,-0.056,7,0,24.0,14,6,6,2,85.7,4.50,-0.69,,0.03,,,,,,-0.66,-5.61,0.09,-0.57,-0.065
오태곤,20, 1B,-0.056,9,3,45.1,43,40,3,0,100.0,8.54,0.21,,0.04,,-0.44,,,,-0.19,-0.30,-0.44,-0.63,-0.017
하재훈,22, LF,-0.058,40,23,194.0,48,44,3,1,97.9,2.18,0.35,0.08,-0.19,,,,,,0.24,0.57,-0.83,-0.59,0.023
김재현,20, RF,-0.060,3,2,13.0,6,6,0,0,100.0,4.15,-0.35,-0.30,0.02,,,,,,-0.63,-11.26,-0.06,-0.69,-0.055
김규남,22, RF,-0.061,1,1,8.0,4,4,0,0,100.0,4.50,0.11,-0.72,0.01,,,,,,-0.59,-42.52,-0.03,-0.62,-0.058
김창평,19, SS,-0.066,2,0,4.0,2,1,1,0,100.0,4.50,-0.41,,0.01,-0.29,,,,,-0.69,-5.51,0.02,-0.67,-0.067
허도환,19, C,-0.067,56,22,242.1,239,218,19,2,99.2,8.80,-0.07,,-0.26,,0.10,-0.04,0.40,-3.00,-2.87,-7.38,2.18,-0.69,-0.281
오태곤,21, CF,-0.069,3,2,16.0,2,2,0,0,100.0,1.13,-0.52,-0.21,0.02,,,,,,-0.72,-0.85,0.00,-0.72,-0.069
하재훈,23, CF,-0.069,1,1,7.0,0,0,0,0,,0.00,-0.72,,0.01,,,,,,-0.71,-1.33,0.00,-0.71,-0.069
안상현,23, 3B,-0.070,1,0,3.0,1,0,1,0,100.0,3.00,-0.49,,0.01,-0.24,,,,,-0.73,-1.81,0.00,-0.73,-0.070
정의윤,19, LF,-0.072,29,24,208.0,41,41,0,0,100.0,1.77,0.26,-0.18,0.20,,,,,,0.28,0.37,-1.02,-0.74,0.027
최항,19, 1B,-0.073,4,3,33.0,32,31,1,0,100.0,8.73,-0.50,,0.03,,,,,,-0.46,-1.29,-0.28,-0.74,-0.045
오태곤,21, RF,-0.075,8,2,22.2,5,4,0,1,80.0,1.59,0.05,-0.27,-0.47,,,,,,-0.68,-0.80,-0.10,-0.78,-0.065
김찬형,24, 3B,-0.075,2,1,10.0,3,0,3,0,100.0,2.70,-0.83,,0.04,,,,,,-0.79,-22.81,0.00,-0.79,-0.075
이정범,23, LF,-0.079,3,2,7.1,3,2,1,0,100.0,3.68,-0.58,-0.21,0.01,,,,,,-0.77,-7.41,-0.04,-0.81,-0.075
정진기,19, RF,-0.079,9,3,35.0,9,9,0,0,100.0,2.31,-0.13,-0.61,0.06,,,,,,-0.68,-7.48,-0.13,-0.81,-0.066
최지훈,21, RF,-0.079,34,10,139.1,31,29,1,1,96.8,1.94,0.03,0.12,-0.31,,,,,,-0.16,-0.17,-0.67,-0.83,-0.015
오준혁,20, LF,-0.080,30,25,173.2,37,37,0,0,100.0,1.92,-0.66,0.44,0.22,,,,,,0.01,0.01,-0.91,-0.90,0.001
오태곤,22, CF,-0.081,5,1,12.0,0,0,0,0,,0.00,-0.77,-0.08,0.02,,,,,,-0.83,-0.92,0.00,-0.83,-0.081
노수광,20, LF,-0.084,16,5,75.0,17,17,0,0,100.0,2.04,-0.85,0.09,0.10,,,,,,-0.66,-0.95,-0.29,-0.95,-0.058
최경모,23, 2B,-0.086,10,1,21.0,18,9,7,2,88.9,6.86,-0.72,,-0.42,0.23,,,,,-0.91,-4.67,0.02,-0.89,-0.088
정현,20, SS,-0.087,65,30,303.2,160,48,106,6,96.3,4.56,-5.91,,-0.07,2.90,,,,,-3.09,-4.99,2.10,-0.99,-0.272
유서준,20, SS,-0.088,7,2,23.0,14,2,10,2,85.7,4.70,-1.85,,0.03,0.63,,,,,-1.19,-6.13,0.20,-0.99,-0.105
배영섭,19, RF,-0.088,6,5,37.0,5,5,0,0,100.0,1.22,-0.91,0.14,0.06,,,,,,-0.71,-3.41,-0.19,-0.90,-0.070
정현,20, 3B,-0.088,16,1,41.2,12,2,9,1,91.7,2.38,-1.27,,0.03,0.25,,,,,-1.00,-1.62,0.00,-1.00,-0.088
한유섬,21, LF,-0.089,39,36,279.0,56,55,0,1,98.2,1.77,0.46,-0.16,0.25,,,,,,0.55,0.59,-1.48,-0.93,0.053
김창평,21, 3B,-0.091,3,1,10.0,2,0,2,0,100.0,1.80,-0.96,,0.01,,,,,,-0.95,-3.42,0.00,-0.95,-0.091
남태혁,21, 1B,-0.091,6,3,23.0,23,21,0,2,91.3,8.22,-0.54,,-0.48,,0.31,,,,-0.71,-8.55,-0.24,-0.95,-0.068
김강민,23, RF,-0.097,4,1,13.2,3,3,0,0,100.0,1.98,-0.54,-0.40,0.03,,,,,,-0.92,-1.89,-0.08,-1.00,-0.089
강진성,23, LF,-0.098,8,4,33.0,7,7,0,0,100.0,1.91,-1.13,0.19,0.06,,,,,,-0.88,-2.19,-0.13,-1.01,-0.085
김경호,20, LF,-0.100,27,11,131.0,27,27,0,0,100.0,1.85,-1.68,0.95,0.17,,,,,,-0.56,-1.44,-0.57,-1.13,-0.049
최경모,24, SS,-0.100,7,2,17.0,3,0,2,1,66.7,1.06,-0.40,,-0.43,-0.34,,,,,-1.17,-3.67,0.12,-1.05,-0.111
정의윤,21, LF,-0.104,22,20,138.0,34,33,1,0,100.0,2.22,-0.81,0.30,0.13,,,,,,-0.38,-0.89,-0.70,-1.08,-0.037
오준혁,20, RF,-0.104,9,2,23.0,6,6,0,0,100.0,2.35,-0.87,-0.25,0.03,,,,,,-1.08,-2.23,-0.10,-1.18,-0.095
오준혁,21, RF,-0.115,4,1,10.0,2,2,0,0,100.0,1.80,-0.94,-0.23,0.01,,,,,,-1.16,-6.40,-0.05,-1.21,-0.111
오태곤,24, RF,-0.121,7,2,28.0,13,10,1,2,84.6,3.54,-0.19,-0.05,-0.91,,,,,,-1.14,-3.04,-0.13,-1.27,-0.108
최준우,24, 2B,-0.124,10,6,47.0,25,10,13,2,92.0,4.40,-0.70,,-0.83,,,,,,-1.53,-14.65,0.22,-1.31,-0.145
류효승,20, 1B,-0.125,3,0,8.0,4,4,0,0,100.0,4.50,-1.36,,0.01,,,,,,-1.36,-24.43,-0.06,-1.42,-0.120
하재훈,24, LF,-0.126,16,11,116.0,27,25,1,1,96.3,2.02,-0.91,0.47,-0.36,,,,,,-0.80,-2.10,-0.53,-1.33,-0.076
김재현,19, RF,-0.129,35,1,59.2,7,7,0,0,100.0,1.06,-0.94,-0.34,0.10,,,,,,-1.19,-2.06,-0.13,-1.32,-0.116
김성현,22, 3B,-0.130,18,10,111.1,39,12,23,4,89.7,2.83,-1.33,,0.10,0.15,-0.25,,,,-1.33,-1.48,0.00,-1.33,-0.130
최지훈,21, LF,-0.130,74,9,244.1,58,57,1,0,100.0,2.14,-0.97,0.42,0.22,,,,,,-0.32,-0.34,-1.04,-1.36,-0.031
윤석민,20, 3B,-0.133,12,8,76.0,20,7,11,2,90.0,2.13,-0.84,,0.05,-0.72,,,,,-1.51,-6.38,0.00,-1.51,-0.133
에레디아,23, LF,-0.138,101,97,843.2,216,201,10,5,97.7,2.25,4.23,-0.54,-0.91,,,,,,2.78,3.28,-4.20,-1.42,0.269
채현우,20, LF,-0.141,8,4,32.2,9,8,1,0,100.0,2.48,-1.82,0.34,0.04,,,,,,-1.44,-12.94,-0.16,-1.60,-0.127
에레디아,24, LF,-0.148,49,47,399.1,82,76,5,1,98.8,1.83,-0.26,0.76,-0.04,,,,,,0.46,1.13,-2.02,-1.56,0.044
최지훈,23, LF,-0.151,1,1,8.0,1,1,0,0,100.0,1.13,-1.53,,0.01,,,,,,-1.51,-1.86,-0.04,-1.55,-0.147
최주환,21, 1B,-0.153,32,28,218.2,224,197,24,3,98.7,9.10,1.15,,-0.32,,,,,,0.84,1.04,-2.44,-1.60,0.080
최항,23, 3B,-0.160,3,2,15.0,7,3,2,2,71.4,3.00,-1.80,,0.05,,0.10,,,,-1.66,-11.36,0.00,-1.66,-0.160
김창평,19, 2B,-0.164,17,15,122.0,76,29,47,0,100.0,5.61,-2.28,,0.16,-0.08,,,,,-2.19,-17.52,0.51,-1.68,-0.214
박성한,21, 2B,-0.174,8,1,14.0,7,5,2,0,100.0,4.50,-1.63,,0.02,-0.24,,,,,-1.86,-1.98,0.04,-1.82,-0.177
오태곤,23, RF,-0.180,23,14,124.0,30,26,2,2,93.3,2.03,-0.80,0.23,-0.75,,,,,,-1.31,-1.53,-0.55,-1.86,-0.127
남태혁,20, 1B,-0.182,10,5,52.0,55,53,2,0,100.0,9.52,-1.63,,0.05,,,,,,-1.58,-6.51,-0.48,-2.06,-0.140
한유섬,24, LF,-0.185,2,2,10.0,2,1,0,1,50.0,0.90,-1.41,-0.01,-0.48,,,,,,-1.90,-4.98,-0.05,-1.95,-0.180
김성현,21, SS,-0.189,40,29,242.1,107,29,73,5,95.3,3.79,-2.83,,-0.11,-1.09,,,,,-4.03,-5.28,2.06,-1.97,-0.386
박정권,19, 1B,-0.193,7,4,42.1,37,37,0,0,100.0,7.87,-1.60,,0.04,,,,,,-1.56,-12.46,-0.42,-1.98,-0.152
정진기,20, CF,-0.201,7,6,47.0,11,11,0,0,100.0,2.11,-1.94,-0.40,0.05,,,,,,-2.28,-6.57,0.00,-2.28,-0.201
최경모,23, 3B,-0.202,12,3,48.0,15,4,8,3,80.0,2.25,-1.17,,-0.83,-0.09,,,,,-2.09,-10.73,0.00,-2.09,-0.202
오태곤,23, CF,-0.205,12,7,56.1,17,16,0,1,94.1,2.56,-1.98,0.27,-0.42,,,,,,-2.12,-2.48,0.00,-2.12,-0.205
조형우,24, C,-0.210,14,9,76.2,76,70,5,1,98.7,8.80,0.00,,-0.20,,,-0.15,-2.65,,-3.01,-30.93,0.79,-2.22,-0.285
채태인,20, 1B,-0.210,17,11,75.1,71,69,2,0,100.0,8.48,-1.67,,0.07,,,,,,-1.60,-3.25,-0.78,-2.38,-0.142
이흥련,23, C,-0.210,16,4,55.0,48,45,2,1,97.9,7.69,0.00,,-0.35,,0.01,-0.98,-1.45,0.21,-2.56,-23.01,0.38,-2.17,-0.248
최상민,22, LF,-0.212,6,2,22.0,5,5,0,0,100.0,2.05,-2.44,0.31,0.03,,,,,,-2.09,-11.15,-0.08,-2.17,-0.204
김성민,20, SS,-0.213,9,1,27.0,10,3,5,2,80.0,2.67,-2.43,,0.04,-0.29,,,,,-2.68,-42.85,0.26,-2.42,-0.236
최항,23, 1B,-0.232,7,4,32.1,31,28,1,2,93.5,8.07,-1.71,,-0.42,,,,,,-2.13,-14.63,-0.26,-2.39,-0.207
최주환,22, 2B,-0.233,63,58,435.0,219,81,131,7,96.8,4.39,-4.59,,0.51,-0.44,,,,,-4.53,-6.73,2.14,-2.39,-0.442
김찬형,21, SS,-0.235,9,4,29.2,17,6,10,1,94.1,4.85,-2.28,,0.05,-0.52,,,,,-2.75,-4.51,0.30,-2.45,-0.263
김재현,22, 3B,-0.235,9,6,49.0,11,4,6,1,90.9,1.84,-2.16,,0.04,-0.29,,,,,-2.41,-19.26,0.00,-2.41,-0.235
오태곤,21, 1B,-0.240,61,20,257.1,274,251,21,2,99.3,9.51,0.56,,-0.79,,-0.06,,,,-0.29,-0.34,-2.22,-2.51,-0.028
로맥,20, 3B,-0.241,8,6,44.0,13,3,8,2,84.6,2.25,-2.75,,0.03,,,,,,-2.73,-2.82,0.00,-2.73,-0.241
오태곤,23, 1B,-0.247,80,40,433.2,452,413,37,2,99.6,9.34,0.14,,0.99,,0.04,,,,1.17,1.37,-3.72,-2.55,0.113
노수광,20, CF,-0.249,15,12,95.2,30,26,2,2,93.3,2.63,-1.91,0.02,-0.93,,,,,,-2.82,-4.06,0.00,-2.82,-0.249
전의산,24, 1B,-0.257,9,8,57.0,47,40,6,1,97.9,7.26,-2.36,,0.13,,0.02,,,,-2.21,-19.93,-0.50,-2.71,-0.210
이홍구,20, C,-0.265,22,16,131.1,116,108,7,1,99.1,7.88,-0.05,,-0.08,,,-1.02,-0.28,-2.79,-4.23,-12.43,1.22,-3.01,-0.373
이현석,20, C,-0.275,58,28,283.1,226,202,22,2,99.1,7.12,-0.12,,0.42,,0.08,-0.58,-1.20,-4.34,-5.73,-14.23,2.62,-3.12,-0.506
김찬형,21, 3B,-0.279,39,11,154.2,43,15,26,2,95.3,2.39,-1.72,,0.12,-1.41,0.10,,,,-2.92,-4.77,0.00,-2.92,-0.279
정현,21, 3B,-0.287,7,2,29.0,8,2,5,1,87.5,2.17,-2.98,,0.02,-0.14,0.10,,,,-3.01,-6.36,0.00,-3.01,-0.287
전의산,23, 1B,-0.299,45,37,296.0,292,268,20,4,98.6,8.76,-1.15,,0.67,,0.04,,,,-0.43,-1.11,-2.66,-3.09,-0.042
하재훈,22, CF,-0.300,5,1,12.2,1,1,0,0,100.0,0.71,-2.71,-0.38,0.02,,,,,,-3.07,-7.37,0.00,-3.07,-0.300
최지훈,23, CF,-0.300,109,100,871.2,231,225,3,3,98.7,2.35,-3.11,0.32,-0.31,,,,,,-3.10,-3.81,0.00,-3.10,-0.300
한유섬,21, RF,-0.302,87,73,632.2,174,168,5,1,99.4,2.46,-0.28,-0.14,0.37,,,,,,-0.04,-0.05,-3.11,-3.15,-0.004
김성현,23, 3B,-0.311,26,21,185.2,50,14,32,4,92.0,2.23,-2.66,,-0.38,-0.27,0.09,,,,-3.21,-4.13,0.00,-3.21,-0.311
김찬형,23, 3B,-0.338,25,6,100.0,22,5,14,3,86.4,1.71,-2.48,,-0.66,-0.09,-0.27,,,,-3.49,-13.97,0.00,-3.49,-0.338
최정,24, 3B,-0.344,51,49,397.2,82,19,57,6,92.7,1.72,-3.29,,-0.50,0.00,0.17,,,,-3.63,-9.49,0.00,-3.63,-0.344
최주환,23, 2B,-0.355,78,69,540.2,306,131,168,7,97.7,4.98,-7.15,,-0.04,0.71,,,,,-6.48,-6.96,2.81,-3.67,-0.627
한유섬,24, RF,-0.372,28,27,228.0,54,53,0,1,98.1,2.09,-3.04,0.07,0.21,,,,,,-2.76,-7.22,-1.16,-3.92,-0.262
정의윤,19, RF,-0.386,23,22,168.0,29,28,0,1,96.6,1.50,-2.62,-0.25,-0.21,,,,,,-3.08,-4.03,-0.86,-3.94,-0.302
최주환,22, 1B,-0.399,24,18,157.2,161,143,14,4,97.5,8.96,-1.27,,-1.33,,0.19,,,,-2.41,-3.58,-1.68,-4.09,-0.235
최정,19, 3B,-0.419,134,133,1153.0,318,93,211,14,95.6,2.37,-4.50,,0.04,-0.31,0.50,,,,-4.29,-4.38,0.00,-4.29,-0.419
고종욱,20, LF,-0.431,45,39,302.2,61,59,0,2,96.7,1.75,-2.41,-0.85,-0.13,,,,,,-3.38,-5.29,-1.51,-4.89,-0.298
추신수,23, RF,-0.442,25,24,187.1,43,42,1,0,100.0,2.07,-4.06,0.21,0.37,,,,,,-3.49,-4.48,-1.08,-4.57,-0.338
최준우,20, 2B,-0.446,61,52,431.1,251,103,140,8,96.8,5.07,-4.59,,-1.15,-1.31,,,,,-7.04,-15.37,1.99,-5.05,-0.621
이정범,21, LF,-0.465,17,17,107.0,21,19,1,1,95.2,1.68,-3.76,-0.08,-0.40,,,,,,-4.24,-32.15,-0.62,-4.86,-0.406
정의윤,21, RF,-0.478,15,11,84.0,13,12,1,0,100.0,1.39,-4.03,-0.71,0.12,,,,,,-4.63,-10.75,-0.37,-5.00,-0.442
최주환,23, 1B,-0.568,47,34,293.0,294,265,27,2,99.3,8.97,-2.72,,-0.32,,0.18,,,,-2.86,-3.08,-3.00,-5.86,-0.277
한동민,20, RF,-0.630,51,48,392.0,81,78,1,2,97.5,1.81,-5.22,0.55,-0.49,,,,,,-5.17,-12.00,-1.98,-7.15,-0.456
로맥,20, 1B,-0.677,124,121,1035.2,1005,947,48,10,99.0,8.65,3.14,,-0.63,,0.08,,,,2.58,2.68,-10.26,-7.68,0.228
최정,23, 3B,-0.708,114,112,934.1,258,70,175,13,95.0,2.36,-9.59,,1.58,0.69,0.02,,,,-7.31,-8.23,0.00,-7.31,-0.708
로맥,21, 1B,-0.729,100,93,770.0,733,690,41,2,99.7,8.54,-0.07,,0.64,,-0.22,,,,0.34,0.46,-7.96,-7.62,0.032
크론,22, 1B,-0.749,63,61,533.2,588,542,43,3,99.5,9.87,-2.87,,0.40,,-0.13,,,,-2.60,-5.58,-5.08,-7.68,-0.253
노수광,19, LF,-0.777,70,40,402.0,107,99,5,3,97.2,2.33,-4.69,-0.24,-1.09,,,,,,-6.03,-7.42,-1.91,-7.94,-0.590
추신수,21, RF,-0.780,47,47,372.1,80,79,0,1,98.8,1.91,-5.48,-1.02,0.51,,,,,,-5.98,-6.29,-2.18,-8.16,-0.572
전의산,22, 1B,-0.961,62,56,477.2,478,441,29,8,98.3,8.86,-4.89,,-0.12,,-0.19,,,,-5.21,-9.73,-4.64,-9.85,-0.508
이재원,19, C,-0.971,136,121,1041.0,953,889,58,6,99.4,8.19,-0.13,,0.17,,-0.01,0.04,-0.56,-20.93,-21.41,-22.18,11.50,-9.92,-2.096
고종욱,21, LF,-0.991,40,33,214.0,29,27,1,1,96.6,1.18,-10.41,1.47,-0.31,,,,,,-9.25,-15.14,-1.11,-10.36,-0.885
한동민,19, RF,-1.135,93,89,772.2,181,166,11,4,97.8,2.06,-7.73,0.82,-0.66,,,,,,-7.58,-8.73,-4.02,-11.60,-0.741
한유섬,23, RF,-1.639,79,68,593.2,114,106,5,3,97.4,1.68,-14.34,0.56,-0.32,,,,,,-14.10,-18.62,-2.83,-16.93,-1.365
하재훈,24, RF,-1.656,33,25,230.0,39,32,2,5,87.2,1.33,-15.35,-0.29,-0.77,,,,,,-16.41,-42.95,-1.05,-17.46,-1.556
로맥,19, 1B,-2.391,130,127,1113.1,1074,1022,49,3,99.7,8.66,-14.00,,0.09,,0.33,,,,-13.59,-14.28,-10.84,-24.43,-1.330
정현,21, SS,,1,0,2.0,0,0,0,0,,0.00,-0.05,,0.00,,,,,,-0.04,-0.09,,,-0.004
최민준,22, P,,51,1,68.1,17,6,10,1,94.1,2.11,,,,,,,,,0.00,0.00,,,0.000
김정빈,20, P,,52,0,47.1,3,0,3,0,100.0,0.57,,,,,,,,,0.00,0.00,,,0.000
김태훈,21, P,,62,0,58.0,6,0,4,2,66.7,0.62,,,,,,,,,0.00,0.00,,,0.000
오준혁,19, LF,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.07,,,0.000
박승욱,19, 1B,,1,0,0.2,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.00,,,0.000
김주온,20, P,,28,0,31.0,2,1,1,0,100.0,0.58,,,,,,,,,0.00,0.00,,,0.000
이정범,21, RF,,2,0,2.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.02,,,0.000
임준섭,23, P,,39,0,32.2,3,1,2,0,100.0,0.83,,,,,,,,,0.00,0.00,,,0.000
하재훈,20, P,,15,0,13.0,4,1,3,0,100.0,2.77,,,,,,,,,0.00,,,,0.000
폰트,22, P,,28,28,184.0,21,4,16,1,95.2,0.98,,,,,,,,,0.00,,,,0.000
현원회,20, C,,1,0,2.0,3,3,0,0,100.0,13.50,0.00,,0.01,,,,0.09,-0.01,0.08,11.45,,,0.007
이건욱,23, P,,26,1,38.2,7,1,5,1,85.7,1.40,,,,,,,,,0.00,0.00,,,0.000
조요한,21, P,,6,0,7.0,2,1,1,0,100.0,2.57,,,,,,,,,0.00,0.00,,,0.000
안상현,22, LF,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.00,,,0.000
김강민,21, P,,1,0,0.2,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
고효준,22, P,,45,0,38.2,8,3,4,1,87.5,1.63,,,,,,,,,0.00,0.00,,,0.000
정영일,20, P,,29,0,23.1,2,0,2,0,100.0,0.77,,,,,,,,,0.00,0.00,,,0.000
최준우,23, 3B,,1,0,1.0,1,0,1,0,100.0,9.00,0.00,,0.00,,0.10,,,,0.10,0.38,,,0.010
정수민,21, P,,10,7,30.1,4,1,2,1,75.0,0.89,,,,,,,,,0.00,0.00,,,0.000
김상수,21, P,,50,0,58.1,15,4,11,0,100.0,2.31,,,,,,,,,0.00,0.00,,,0.000
서동민,21, P,,20,0,26.1,5,1,4,0,100.0,1.71,,,,,,,,,0.00,0.00,,,0.000
문승원,23, P,,49,12,105.0,28,6,21,1,96.4,2.31,,,,,,,,,0.00,0.00,,,0.000
서동민,20, P,,9,0,8.1,1,0,1,0,100.0,1.08,,,,,,,,,0.00,0.00,,,0.000
김민준,20, CF,,1,0,1.0,1,1,0,0,100.0,9.00,-0.49,-0.69,0.00,,,,,,-1.18,-14.20,,,-0.104
한두솔,24, P,,28,0,27.2,4,0,3,1,75.0,0.98,,,,,,,,,0.00,0.00,,,0.000
박민호,20, P,,56,0,52.0,12,1,11,0,100.0,2.08,,,,,,,,,0.00,0.00,,,0.000
김정민,23, LF,,1,0,1.0,0,0,0,0,,0.00,-0.15,,0.00,,,,,,-0.15,-2.63,,,-0.014
조병현,24, P,,31,0,29.0,4,3,0,1,75.0,0.93,,,,,,,,,0.00,0.00,,,0.000
장지훈,21, P,,60,0,80.1,22,2,18,2,90.9,2.24,,,,,,,,,0.00,0.00,,,0.000
안상현,22, 3B,,1,0,1.0,1,0,1,0,100.0,9.00,0.27,,0.00,,,,,,0.27,0.85,,,0.026
신재영,21, P,,20,1,28.1,5,3,2,0,100.0,1.59,,,,,,,,,0.00,0.00,,,0.000
이로운,24, P,,29,0,32.0,2,1,1,0,100.0,0.56,,,,,,,,,0.00,0.00,,,0.000
고효준,23, P,,69,0,58.0,11,1,8,2,81.8,1.40,,,,,,,,,0.00,0.00,,,0.000
최민준,23, P,,51,0,60.0,9,3,6,0,100.0,1.35,,,,,,,,,0.00,0.00,,,0.000
김택형,21, P,,58,0,75.1,21,6,14,1,95.2,2.39,,,,,,,,,0.00,0.00,,,0.000
김찬형,21, 1B,,1,0,1.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.00,,,0.000
서진용,20, P,,63,0,61.0,3,0,3,0,100.0,0.44,,,,,,,,,0.00,0.00,,,0.000
신재웅,20, P,,23,0,19.1,4,0,4,0,100.0,1.86,,,,,,,,,0.00,0.00,,,0.000
박종훈,20, P,,29,28,157.1,23,5,18,0,100.0,1.32,,,,,,,,,0.00,0.00,,,0.000
박민호,22, P,,22,0,22.0,4,1,3,0,100.0,1.64,,,,,,,,,0.00,0.00,,,0.000
하재훈,24, CF,,1,0,1.0,1,1,0,0,100.0,9.00,0.17,,0.00,,,,,,0.17,0.44,,,0.016
김택형,22, P,,64,0,60.1,10,3,6,1,90.0,1.34,,,,,,,,,0.00,0.00,,,0.000
고명준,24, 3B,,1,0,1.0,0,0,0,0,,0.00,-0.33,,0.00,,,,,,-0.32,-0.79,,,-0.031
이승진,19, P,,17,2,19.0,3,1,2,0,100.0,1.42,,,,,,,,,0.00,0.00,,,0.000
조영우,20, P,,35,7,77.0,12,4,7,1,91.7,1.29,,,,,,,,,0.00,0.00,,,0.000
유서준,21, RF,,2,0,2.0,2,2,0,0,100.0,9.00,0.26,0.01,0.00,,,,,,0.27,6.49,,,0.026
노경은,23, P,,75,0,83.0,15,6,8,1,93.3,1.52,,,,,,,,,0.00,0.00,,,0.000
김주한,20, P,,22,7,46.0,8,0,8,0,100.0,1.57,,,,,,,,,0.00,0.00,,,0.000
백승건,23, P,,25,2,38.0,6,0,5,1,83.3,1.18,,,,,,,,,0.00,0.00,,,0.000
서진용,23, P,,69,0,73.0,5,1,4,0,100.0,0.62,,,,,,,,,0.00,0.00,,,0.000
강승호,19, 3B,,2,0,2.0,0,0,0,0,,0.00,-0.01,,0.00,,,,,,-0.01,-0.05,,,-0.001
김민준,20, RF,,2,0,2.0,0,0,0,0,,0.00,-0.41,,0.00,,,,,,-0.40,-4.83,,,-0.035
오원석,20, P,,8,1,9.2,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
최정,19, SS,,1,0,1.1,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.00,,,0.000
김재현,22, SS,,5,0,6.0,4,1,3,0,100.0,6.00,0.28,,0.01,-0.31,,,,,-0.02,-0.14,,,-0.002
이태양,20, P,,46,0,47.1,6,2,4,0,100.0,1.14,,,,,,,,,0.00,,,,0.000
김태훈,19, P,,71,0,69.2,9,3,6,0,100.0,1.16,,,,,,,,,0.00,0.00,,,0.000
고명준,21, 1B,,1,0,1.0,2,1,1,0,100.0,18.00,0.34,,0.00,,,,,,0.34,16.21,,,0.032
윤석민,20, SS,,1,0,1.0,0,0,0,0,,0.00,-0.02,,0.00,,,,,,-0.02,-0.08,,,-0.002
박민호,21, P,,40,0,41.0,7,2,5,0,100.0,1.54,,,,,,,,,0.00,0.00,,,0.000
서동민,22, P,,19,0,21.0,3,0,1,2,33.3,0.43,,,,,,,,,0.00,0.00,,,0.000
정진기,19, 1B,,1,0,1.0,2,1,1,0,100.0,18.00,-0.13,,0.00,,,,,,-0.12,-1.38,,,-0.012
최항,20, 1B,,1,0,1.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.00,,,0.000
