이름,연도,포지션,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,Total RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS
김승회,19, P,,55,0,58.2,16,7,9,0,100.0,2.45,,,,,,,,,0.00,0.00,,,0.000
권민석,22, SS,,2,0,1.1,0,0,0,0,,0.00,-0.03,,0.00,,,,,,-0.03,-0.23,,,-0.002
박치국,20, P,,62,0,71.2,14,3,9,2,85.7,1.51,,,,,,,,,0.00,,,,0.000
김정우,23, P,,7,0,6.2,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
최원준,21, P,,29,29,158.1,24,8,15,1,95.8,1.31,,,,,,,,,0.00,,,,0.000
허경민,22, 2B,,1,0,2.0,2,0,2,0,100.0,9.00,0.23,,0.00,,,,,,0.23,0.27,,,0.022
이교훈,24, P,,9,0,10.1,2,1,1,0,100.0,1.74,,,,,,,,,0.00,0.00,,,0.000
서예일,19, SS,,3,0,2.1,0,0,0,0,,0.00,-0.96,,0.00,,,,,,-0.96,-19.73,,,-0.094
홍건희,20, P,,50,0,56.2,12,3,8,1,91.7,1.75,,,,,,,,,0.00,0.00,,,0.000
백동훈,21, LF,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.03,,,0.000
박준영,24, 3B,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.02,,,0.000
전민재,19, 3B,,1,0,1.0,1,0,1,0,100.0,9.00,0.40,,0.00,,,,,,0.40,28.72,,,0.039
홍성호,22, 1B,,1,0,1.0,1,1,0,0,100.0,9.00,0.00,,0.00,,,,,,0.00,0.01,,,0.000
류지혁,20, 2B,,1,0,1.0,2,0,1,1,50.0,9.00,-0.66,,0.00,,,,,,-0.66,-3.81,,,-0.058
권민석,21, LF,,1,0,1.0,1,1,0,0,100.0,9.00,0.54,,0.00,,,,,,0.54,2.36,,,0.052
송승환,19, RF,,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.12,,,0.000
이승진,22, P,,34,0,31.1,3,2,1,0,100.0,0.86,,,,,,,,,0.00,0.00,,,0.000
박지훈,20, 1B,,4,0,5.0,7,7,0,0,100.0,12.60,-0.79,,0.00,,,,,,-0.79,-11.36,,,-0.070
박소준,21, P,,22,5,59.2,10,3,6,1,90.0,1.36,,,,,,,,,0.00,0.00,,,0.000
서예일,21, SS,,1,0,2.0,1,1,0,0,100.0,4.50,0.62,,0.00,,,,,,0.62,17.82,,,0.059
박신지,22, P,,29,9,61.2,15,4,9,2,86.7,1.90,,,,,,,,,0.00,0.00,,,0.000
