이름,연도,포지션,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,Total RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS
이우성,23, RF,0.181,69,54,429.2,106,102,4,0,100.0,2.22,3.03,0.02,0.84,,,,,,3.90,4.46,-2.03,1.87,0.377
이창진,21, LF,0.169,22,5,65.0,25,24,0,1,96.0,3.32,2.37,0.06,-0.44,,,,,,2.00,2.74,-0.23,1.77,0.191
이창진,19, 2B,0.163,8,5,45.0,23,9,14,0,100.0,4.60,1.06,,0.06,0.35,,,,,1.47,1.59,0.20,1.67,0.143
해즐베이커,19, LF,0.156,2,1,10.0,4,3,1,0,100.0,3.60,0.79,0.85,0.01,,,,,,1.66,21.67,-0.06,1.60,0.162
나주환,20, 3B,0.148,60,57,486.0,145,35,102,8,94.5,2.54,0.38,,0.29,1.55,-0.55,,,,1.68,3.77,0.00,1.68,0.148
김선우,23, C,0.143,5,1,21.0,19,18,1,0,100.0,8.14,0.00,,0.06,,,0.19,1.03,0.04,1.31,37.64,0.17,1.47,0.127
소크라테스,22, CF,0.141,123,122,1009.2,308,302,1,5,98.4,2.70,2.45,0.01,-1.01,,,,,,1.45,1.64,0.00,1.45,0.141
한준수,19, C,0.140,7,5,39.0,34,29,5,0,100.0,7.85,0.00,,0.12,,0.02,0.05,0.39,0.40,0.98,20.14,0.46,1.44,0.096
홍재호,19, 2B,0.137,7,4,42.0,25,6,18,1,96.0,5.14,1.18,,0.06,0.00,,,,,1.24,17.82,0.16,1.40,0.121
김선빈,20, 2B,0.132,79,79,621.1,373,157,213,3,99.2,5.36,-3.98,,0.06,1.96,,,,,-1.96,-3.31,3.45,1.49,-0.173
나주환,21, 3B,0.129,9,3,43.2,10,3,7,0,100.0,2.06,1.17,,0.03,0.35,-0.19,,,,1.35,10.25,0.00,1.35,0.129
황윤호,19, 3B,0.125,23,11,110.0,38,15,21,2,94.7,2.95,1.18,,0.10,0.00,,,,,1.28,3.23,0.00,1.28,0.125
이진영,21, CF,0.125,12,8,76.0,20,20,0,0,100.0,2.37,1.31,-0.08,0.08,,,,,,1.31,11.07,0.00,1.31,0.125
최정용,23, 3B,0.124,9,3,38.0,22,8,14,0,100.0,5.21,1.17,,0.12,-0.44,0.42,,,,1.28,3.28,0.00,1.28,0.124
류지혁,22, 1B,0.118,36,14,158.0,162,155,5,2,98.8,9.11,2.10,,0.12,,0.30,,,,2.52,2.86,-1.32,1.20,0.246
김규성,22, SS,0.117,5,0,10.0,10,5,5,0,100.0,9.00,1.09,,0.02,0.00,,,,,1.10,2.27,0.10,1.20,0.108
이창진,23, RF,0.115,16,13,96.1,21,18,3,0,100.0,1.96,0.92,0.60,0.19,,,,,,1.71,2.36,-0.52,1.19,0.165
박정우,23, RF,0.114,13,1,28.1,6,6,0,0,100.0,1.91,0.57,0.61,0.06,,,,,,1.24,8.47,-0.06,1.18,0.120
최형우,22, LF,0.113,19,17,133.0,35,34,1,0,100.0,2.37,1.84,-0.18,0.20,,,,,,1.86,2.03,-0.70,1.16,0.181
강경학,21, 2B,0.105,8,2,25.0,17,8,9,0,100.0,6.12,0.99,,0.03,,,,,,1.02,5.89,0.07,1.09,0.098
류승현,19, 1B,0.102,34,25,197.2,209,191,18,0,100.0,9.52,2.66,,0.19,,0.03,,,,2.89,7.29,-1.84,1.05,0.283
최원준,20, RF,0.101,5,0,10.0,6,6,0,0,100.0,5.40,0.93,0.23,0.01,,,,,,1.17,1.37,-0.02,1.15,0.103
류지혁,20, 3B,0.099,5,4,32.0,9,0,8,1,88.9,2.25,1.10,,0.02,,,,,,1.12,6.47,0.00,1.12,0.099
이창진,21, RF,0.096,3,0,8.0,5,5,0,0,100.0,5.63,1.35,-0.32,0.01,,,,,,1.04,1.42,-0.03,1.01,0.099
터커,21, 1B,0.094,28,27,244.2,231,213,17,1,99.6,8.46,2.91,,0.20,,0.38,,,,3.49,3.95,-2.50,0.99,0.333
최원준,21, CF,0.094,13,10,80.2,21,21,0,0,100.0,2.34,1.22,-0.32,0.08,,,,,,0.98,0.99,0.00,0.98,0.094
홍종표,20, 2B,0.090,36,20,192.2,129,57,72,0,100.0,6.03,0.14,,0.18,-0.15,,,,,0.17,0.61,0.85,1.02,0.015
박찬호,22, 2B,0.087,3,1,12.0,7,1,6,0,100.0,5.25,0.82,,0.01,0.00,,,,,0.83,0.92,0.06,0.89,0.081
이명기,19, LF,0.083,19,10,98.1,22,22,0,0,100.0,2.01,2.12,-0.89,0.09,,,,,,1.32,1.37,-0.47,0.85,0.129
서건창,24, 2B,0.082,20,7,79.2,40,15,24,1,97.5,4.41,0.00,,0.28,0.21,,,,,0.49,1.57,0.38,0.87,0.046
최형우,19, LF,0.080,45,44,350.0,89,88,1,0,100.0,2.29,2.74,-0.45,0.34,,,,,,2.63,2.78,-1.81,0.82,0.257
이우성,20, LF,0.076,21,5,71.0,13,13,0,0,100.0,1.65,0.74,0.35,0.09,,,,,,1.18,3.55,-0.32,0.86,0.104
나성범,24, RF,0.076,16,16,123.0,32,28,3,1,96.9,2.27,0.59,1.04,-0.10,,,,,,1.53,6.87,-0.73,0.80,0.145
최정용,22, 3B,0.076,2,1,7.0,3,0,3,0,100.0,3.86,0.77,,0.01,,,,,,0.77,3.72,0.00,0.77,0.076
터커,20, LF,0.075,12,8,72.2,25,25,0,0,100.0,3.10,1.16,-0.08,0.09,,,,,,1.18,1.19,-0.33,0.85,0.104
박찬호,19, 2B,0.074,11,7,69.2,49,25,23,1,98.0,6.20,0.34,,0.09,0.00,,,,,0.44,0.47,0.32,0.76,0.043
김선빈,22, 2B,0.071,137,134,1134.1,590,246,334,10,98.3,4.60,-5.84,,0.36,0.46,,,,,-5.03,-5.18,5.76,0.73,-0.491
김호령,22, CF,0.066,48,19,209.0,71,66,2,3,95.8,2.93,1.47,0.38,-1.16,,,,,,0.68,1.82,0.00,0.68,0.066
최원준,23, RF,0.065,7,5,43.0,8,8,0,0,100.0,1.67,0.81,0.00,0.08,,,,,,0.90,1.93,-0.23,0.67,0.087
주효상,23, C,0.063,18,11,90.0,95,88,7,0,100.0,9.50,0.18,,0.24,,0.21,-0.20,-0.76,0.17,-0.16,-1.24,0.82,0.65,-0.016
최정용,19, 2B,0.062,6,2,27.0,8,1,7,0,100.0,2.67,0.45,,0.04,,,,,,0.48,8.70,0.15,0.63,0.047
류지혁,20, 2B,0.062,1,1,7.0,7,2,5,0,100.0,9.00,0.65,,0.01,,,,,,0.66,3.79,0.04,0.70,0.058
최정용,23, 2B,0.061,37,4,85.1,48,13,34,1,97.9,4.96,0.37,,-0.19,0.22,,,,,0.40,1.03,0.23,0.63,0.039
박정우,22, CF,0.059,9,0,18.0,4,4,0,0,100.0,2.00,0.56,0.02,0.03,,,,,,0.60,5.43,0.00,0.60,0.059
김석환,22, LF,0.058,29,20,173.0,33,33,0,0,100.0,1.72,1.19,-0.06,0.26,,,,,,1.40,3.94,-0.80,0.60,0.136
홍종표,23, 2B,0.058,13,1,25.0,9,2,7,0,100.0,3.24,0.43,,0.09,,,,,,0.52,1.85,0.08,0.60,0.050
황윤호,20, 2B,0.056,2,1,10.0,3,2,1,0,100.0,2.70,0.58,,0.01,,,,,,0.59,3.41,0.04,0.63,0.052
이우성,19, CF,0.056,3,3,22.0,8,8,0,0,100.0,3.27,0.90,-0.36,0.03,,,,,,0.57,1.36,0.00,0.57,0.056
황윤호,19, 2B,0.056,32,16,152.2,86,33,49,4,95.3,4.83,0.19,,-0.29,,,,,,-0.10,-0.26,0.67,0.57,-0.010
이진영,19, RF,0.055,4,3,25.0,8,8,0,0,100.0,2.88,0.59,0.02,0.04,,,,,,0.65,8.53,-0.09,0.56,0.064
김민식,22, C,0.053,21,17,148.0,152,134,16,2,98.7,9.12,0.19,,-0.52,,0.21,-0.14,-3.35,2.68,-0.92,-1.28,1.46,0.54,-0.090
이창진,24, CF,0.051,1,1,5.0,1,1,0,0,100.0,1.80,0.40,0.13,0.01,,,,,,0.53,1.50,0.00,0.53,0.051
박민,21, SS,0.048,14,11,94.2,39,13,24,2,94.9,3.52,0.67,,0.15,-1.02,,,,,-0.20,-1.62,0.70,0.50,-0.019
황대인,20, 1B,0.047,47,28,260.1,297,275,18,4,98.7,10.13,3.60,,-1.32,,0.53,,,,2.81,6.43,-2.28,0.53,0.248
류지혁,22, 2B,0.044,2,0,7.0,10,2,8,0,100.0,12.86,0.41,,0.01,,,,,,0.42,0.48,0.03,0.45,0.041
최형우,21, LF,0.044,2,1,10.0,4,4,0,0,100.0,3.60,0.51,,0.01,,,,,,0.51,0.71,-0.06,0.45,0.049
최정민,19, CF,0.043,1,1,6.0,2,2,0,0,100.0,3.00,0.59,-0.16,0.01,,,,,,0.44,15.86,0.00,0.44,0.043
문선재,20, LF,0.041,8,0,9.1,1,1,0,0,100.0,0.96,0.47,,0.01,,,,,,0.48,4.59,-0.01,0.47,0.042
박민,24, SS,0.041,6,3,30.0,20,6,11,3,85.0,5.10,-0.09,,-0.38,0.66,,,,,0.20,4.01,0.24,0.44,0.019
최정민,21, 2B,0.041,6,0,9.0,3,2,1,0,100.0,3.00,0.41,,0.01,,,,,,0.42,1.55,0.01,0.43,0.040
나주환,21, 1B,0.041,4,1,10.0,11,10,1,0,100.0,9.90,0.41,,0.01,,0.07,,,,0.49,3.72,-0.06,0.43,0.047
신범수,22, C,0.040,2,1,8.0,7,7,0,0,100.0,7.88,0.00,,0.02,,,0.00,0.07,0.27,0.37,26.29,0.05,0.41,0.036
신범수,19, C,0.038,31,12,126.2,118,101,16,1,99.2,8.31,-0.07,,-0.11,,,0.99,1.11,-2.70,-0.78,-2.90,1.18,0.39,-0.077
이창진,23, 3B,0.033,1,0,3.0,1,0,1,0,100.0,3.00,0.33,,0.01,,,,,,0.34,0.47,0.00,0.34,0.033
유재신,19, RF,0.032,6,1,16.0,7,7,0,0,100.0,3.94,0.85,-0.50,0.03,,,,,,0.37,0.75,-0.04,0.33,0.036
유재신,19, CF,0.032,7,1,18.0,3,3,0,0,100.0,1.50,0.32,-0.02,0.02,,,,,,0.32,0.66,0.00,0.32,0.032
최원준,23, CF,0.031,21,13,125.0,47,46,0,1,97.9,3.31,1.34,-0.69,-0.33,,,,,,0.32,0.69,0.00,0.32,0.031
이범호,19, 3B,0.031,1,1,5.0,1,0,1,0,100.0,1.80,0.31,,0.00,,,,,,0.32,2.41,0.00,0.32,0.031
박준태,19, LF,0.029,3,0,3.2,2,2,0,0,100.0,4.91,0.30,,0.00,,,,,,0.31,1.16,-0.01,0.30,0.030
홍종표,24, 2B,0.028,14,2,37.0,26,9,17,0,100.0,6.32,-0.16,,0.13,0.21,,,,,0.18,0.83,0.11,0.29,0.017
최정민,21, CF,0.027,9,1,30.0,9,9,0,0,100.0,2.70,0.39,-0.14,0.03,,,,,,0.28,1.05,0.00,0.28,0.027
김규성,20, SS,0.027,30,7,104.0,54,22,31,1,98.1,4.59,0.15,,-0.36,-0.20,,,,,-0.42,-0.58,0.72,0.30,-0.037
오정환,21, 2B,0.026,3,2,23.0,11,4,7,0,100.0,4.30,0.12,,0.03,0.00,,,,,0.15,2.44,0.12,0.27,0.015
박준태,19, CF,0.025,7,2,18.2,5,5,0,0,100.0,2.41,0.16,0.07,0.02,,,,,,0.26,0.97,0.00,0.26,0.025
권혁경,21, C,0.024,5,5,41.0,23,22,1,0,100.0,5.05,0.00,,0.13,,,-0.40,-0.55,0.64,-0.18,-5.25,0.43,0.25,-0.017
김규성,23, 1B,0.023,17,5,61.2,65,62,3,0,100.0,9.49,0.49,,0.14,,0.05,,,,0.68,0.99,-0.44,0.24,0.066
황윤호,20, SS,0.021,1,0,1.0,2,1,1,0,100.0,18.00,-0.02,,0.00,0.23,,,,,0.22,1.25,0.02,0.24,0.019
김호령,20, CF,0.020,84,33,361.2,93,88,3,2,97.8,2.26,-0.19,1.06,-0.64,,,,,,0.23,0.37,0.00,0.23,0.020
박민,22, SS,0.017,1,0,3.0,1,0,1,0,100.0,3.00,0.15,,0.00,,,,,,0.16,3.81,0.02,0.18,0.015
이진영,19, CF,0.014,1,1,8.0,2,2,0,0,100.0,2.25,0.00,0.13,0.01,,,,,,0.14,1.81,0.00,0.14,0.014
김선빈,23, 2B,0.013,114,111,895.1,457,180,270,7,98.5,4.52,-5.42,,1.23,-0.33,,,,,-4.52,-5.47,4.65,0.13,-0.438
문선재,20, RF,0.012,4,0,8.0,1,1,0,0,100.0,1.13,0.16,,0.01,,,,,,0.17,1.60,-0.03,0.14,0.015
홍재호,19, SS,0.012,3,0,7.0,1,1,0,0,100.0,1.29,0.07,,0.01,,,,,,0.08,1.18,0.04,0.12,0.008
최정민,21, LF,0.008,5,2,17.0,2,2,0,0,100.0,1.06,0.07,0.04,0.02,,,,,,0.13,0.48,-0.05,0.08,0.013
황대인,19, 3B,0.006,1,0,2.0,1,0,1,0,100.0,4.50,0.19,,0.00,-0.13,,,,,0.06,0.71,0.00,0.06,0.006
오선우,19, 1B,0.005,1,0,5.0,5,5,0,0,100.0,9.00,0.09,,0.00,,,,,,0.09,0.50,-0.04,0.05,0.009
김선빈,21, SS,0.004,1,0,2.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.00,0.04,0.04,0.000
한승택,23, C,0.004,48,32,273.1,243,223,18,2,99.2,7.94,-1.00,,0.23,,0.08,-0.83,0.79,-1.68,-2.41,-7.07,2.45,0.04,-0.233
이인행,19, RF,0.003,8,6,37.0,7,7,0,0,100.0,1.70,0.15,-0.02,0.06,,,,,,0.20,3.16,-0.17,0.03,0.019
최정민,19, 2B,0.002,1,0,3.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.15,0.02,0.02,0.000
황대인,23, 1B,0.001,54,50,389.1,391,355,33,3,99.2,8.97,4.11,,-0.10,,-0.37,,,,3.63,8.72,-3.62,0.01,0.352
윤해진,19, 3B,0.000,1,0,3.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.17,0.00,0.00,0.000
최정민,20, LF,-0.001,1,0,2.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.02,-0.01,-0.01,0.000
박정우,24, LF,-0.001,2,0,2.1,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.03,-0.01,-0.01,0.000
최정민,21, RF,-0.001,1,0,2.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.01,-0.01,-0.01,0.000
류승현,19, RF,-0.001,1,0,1.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.00,-0.01,-0.01,0.000
오정환,19, 1B,-0.002,2,0,4.0,5,5,0,0,100.0,11.25,0.00,,0.00,,,,,,0.00,0.01,-0.02,-0.02,0.000
이명기,19, RF,-0.003,65,49,419.2,110,109,0,1,99.1,2.34,3.28,-1.41,0.22,,,,,,2.08,2.16,-2.12,-0.04,0.204
백용환,21, 1B,-0.004,1,0,3.0,1,1,0,0,100.0,3.00,,,0.00,,,,,,0.00,0.01,-0.04,-0.04,0.000
유재신,19, 1B,-0.004,2,0,7.0,9,9,0,0,100.0,11.57,0.00,,0.01,,,,,,0.00,0.01,-0.04,-0.04,0.000
최정민,19, LF,-0.005,1,1,3.0,1,1,0,0,100.0,3.00,-0.04,,0.00,,,,,,-0.04,-1.38,-0.01,-0.05,-0.004
최원준,23, LF,-0.005,3,3,22.0,6,6,0,0,100.0,2.45,-0.36,0.40,0.04,,,,,,0.09,0.18,-0.14,-0.05,0.008
문선재,19, RF,-0.005,2,2,13.1,2,2,0,0,100.0,1.35,-0.01,0.00,0.02,,,,,,0.02,0.08,-0.07,-0.05,0.002
박민,20, 3B,-0.006,5,0,5.2,5,0,4,1,80.0,6.35,0.24,,0.00,-0.32,,,,,-0.07,-1.60,0.00,-0.07,-0.006
이우성,20, CF,-0.007,3,2,18.0,2,2,0,0,100.0,1.00,-0.10,0.00,0.02,,,,,,-0.08,-0.23,0.00,-0.08,-0.007
최원준,19, SS,-0.007,3,0,6.0,2,2,0,0,100.0,3.00,-0.12,,0.01,,,,,,-0.12,-0.19,0.04,-0.08,-0.011
문선재,19, LF,-0.008,13,8,75.0,14,14,0,0,100.0,1.68,-0.40,0.56,0.07,,,,,,0.24,1.19,-0.32,-0.08,0.023
임석진,22, 1B,-0.011,5,1,14.2,10,9,1,0,100.0,6.14,-0.27,,0.01,,0.27,,,,0.01,0.12,-0.12,-0.11,0.001
고장혁,20, 3B,-0.011,6,3,30.0,14,4,10,0,100.0,4.20,0.05,,0.02,-0.32,0.12,,,,-0.12,-2.56,0.00,-0.12,-0.011
김규성,20, 2B,-0.011,62,35,323.0,212,85,123,4,98.1,5.80,1.08,,-0.73,-1.67,,,,,-1.33,-1.86,1.20,-0.13,-0.117
김태진,21, 3B,-0.013,93,91,786.2,253,66,171,16,93.7,2.71,1.68,,-0.91,-0.86,-0.04,,,,-0.13,-0.19,0.00,-0.13,-0.013
임석진,22, 3B,-0.013,6,3,25.0,6,2,4,0,100.0,2.16,0.02,,0.02,-0.17,,,,,-0.13,-1.85,0.00,-0.13,-0.013
이정훈,20, C,-0.013,1,0,3.0,2,2,0,0,100.0,6.00,-0.01,,0.01,,,,0.00,-0.20,-0.20,-9.60,0.05,-0.15,-0.018
김태진,20, 2B,-0.016,1,0,5.0,2,0,2,0,100.0,3.60,-0.21,,0.00,,,,,,-0.20,-0.35,0.02,-0.18,-0.018
박찬호,19, 3B,-0.016,92,82,692.0,223,76,137,10,95.5,2.77,-1.34,,0.12,0.88,0.17,,,,-0.16,-0.18,0.00,-0.16,-0.016
박정우,24, RF,-0.017,1,1,9.0,3,3,0,0,100.0,3.00,0.16,-0.33,0.03,,,,,,-0.14,-1.54,-0.04,-0.18,-0.013
문선재,20, CF,-0.022,4,0,7.2,2,2,0,0,100.0,2.35,-0.25,-0.01,0.01,,,,,,-0.24,-2.35,0.00,-0.24,-0.022
홍종표,24, SS,-0.022,8,6,47.0,24,9,14,1,95.8,4.40,-0.81,,-0.31,0.43,,,,,-0.69,-3.10,0.46,-0.23,-0.065
김석환,23, LF,-0.024,5,1,17.1,2,2,0,0,100.0,1.04,-0.06,-0.17,0.03,,,,,,-0.20,-2.38,-0.05,-0.25,-0.019
김선빈,24, 3B,-0.024,1,0,3.0,0,0,0,0,,0.00,-0.27,,0.01,,,,,,-0.26,-0.64,0.00,-0.26,-0.024
박정우,21, RF,-0.025,1,0,2.0,0,0,0,0,,0.00,-0.25,,0.00,,,,,,-0.25,-1.13,-0.01,-0.26,-0.024
변우혁,24, 3B,-0.026,1,0,2.0,1,1,0,0,100.0,4.50,-0.28,,0.01,,,,,,-0.27,-3.56,0.00,-0.27,-0.026
최정용,19, 1B,-0.031,1,1,7.0,11,10,0,1,90.9,12.86,-0.29,,0.01,,,,,,-0.28,-5.01,-0.04,-0.32,-0.027
이창진,22, RF,-0.032,7,1,20.0,6,6,0,0,100.0,2.70,0.13,-0.40,0.04,,,,,,-0.23,-0.30,-0.10,-0.33,-0.023
김석환,22, RF,-0.034,1,0,1.0,0,0,0,0,,0.00,,-0.34,0.00,,,,,,-0.33,-0.94,-0.01,-0.34,-0.033
고장혁,19, 1B,-0.037,3,2,17.0,19,15,4,0,100.0,10.06,-0.32,,0.02,,0.03,,,,-0.28,-1.81,-0.10,-0.38,-0.027
류지혁,23, 1B,-0.039,5,2,18.0,13,13,0,0,100.0,6.50,-0.22,,0.04,,,,,,-0.18,-0.19,-0.22,-0.40,-0.017
소크라테스,24, RF,-0.039,4,1,11.0,5,4,0,1,80.0,3.27,0.34,-0.22,-0.46,,,,,,-0.34,-0.77,-0.07,-0.41,-0.032
권혁경,22, C,-0.039,2,0,4.0,6,6,0,0,100.0,13.50,0.00,,0.01,,,,-0.38,-0.08,-0.45,-32.41,0.05,-0.40,-0.044
윤도현,23, 3B,-0.041,1,0,5.0,2,1,0,1,50.0,1.80,0.05,,-0.48,,,,,,-0.43,-61.54,0.00,-0.43,-0.041
김규성,22, 2B,-0.043,24,7,77.2,35,21,13,1,97.1,3.94,-0.46,,0.09,-0.30,,,,,-0.67,-1.38,0.23,-0.44,-0.065
김선우,22, C,-0.046,1,0,3.0,2,2,0,0,100.0,6.00,0.00,,0.01,,,,-0.47,-0.05,-0.52,-24.84,0.05,-0.47,-0.051
류승현,19, LF,-0.047,2,1,9.0,0,0,0,0,,0.00,-0.45,,0.01,,,,,,-0.44,-1.10,-0.04,-0.48,-0.043
황대인,24, 1B,-0.048,2,2,10.0,10,9,1,0,100.0,9.00,-0.41,,0.02,,,,,,-0.38,-18.40,-0.12,-0.50,-0.036
홍종표,23, SS,-0.048,8,0,9.0,7,5,2,0,100.0,7.00,-0.31,,0.03,-0.23,,,,,-0.51,-1.85,0.02,-0.49,-0.050
김영환,20, 3B,-0.050,2,1,14.0,7,2,5,0,100.0,4.50,-0.40,,0.01,-0.18,,,,,-0.57,-5.88,0.00,-0.57,-0.050
이진영,21, RF,-0.051,4,3,31.0,5,5,0,0,100.0,1.45,-0.12,-0.32,0.04,,,,,,-0.40,-3.38,-0.13,-0.53,-0.038
나주환,20, 1B,-0.051,3,1,13.0,15,12,2,1,93.3,9.69,-0.51,,0.01,,,,,,-0.49,-1.11,-0.08,-0.57,-0.044
이창진,23, CF,-0.052,5,3,26.1,8,8,0,0,100.0,2.73,-0.64,0.06,0.04,,,,,,-0.54,-0.75,0.00,-0.54,-0.052
고종욱,24, LF,-0.052,7,2,19.0,3,3,0,0,100.0,1.42,-0.17,-0.30,0.02,,,,,,-0.45,-2.96,-0.10,-0.55,-0.043
소크라테스,23, RF,-0.053,54,22,261.0,67,63,1,3,95.5,2.21,1.77,-0.08,-0.97,,,,,,0.72,0.73,-1.27,-0.55,0.070
오선우,21, LF,-0.057,6,4,33.1,16,15,1,0,100.0,4.32,-1.09,0.60,0.03,,,,,,-0.46,-7.40,-0.13,-0.59,-0.044
최형우,20, LF,-0.058,1,1,8.0,2,2,0,0,100.0,2.25,-0.28,-0.35,0.01,,,,,,-0.61,-0.63,-0.04,-0.65,-0.054
김태진,22, 2B,-0.058,3,0,6.0,2,0,1,1,50.0,1.50,-0.62,,0.01,,,,,,-0.61,-1.15,0.02,-0.59,-0.060
이범호,19, 1B,-0.059,3,1,10.0,6,5,1,0,100.0,5.40,-0.56,,0.01,,0.03,,,,-0.52,-3.93,-0.08,-0.60,-0.051
류지혁,21, 1B,-0.059,42,34,312.1,310,291,17,2,99.4,8.88,1.99,,0.26,,0.06,,,,2.31,3.61,-2.92,-0.61,0.221
이진영,19, LF,-0.059,4,0,7.0,1,1,0,0,100.0,1.29,-0.85,0.26,0.01,,,,,,-0.58,-7.61,-0.02,-0.60,-0.057
강경학,21, SS,-0.060,3,1,10.0,8,4,3,1,87.5,6.30,-1.02,,0.02,0.33,,,,,-0.68,-3.94,0.06,-0.62,-0.065
최정용,21, 3B,-0.065,6,2,24.0,10,3,5,2,80.0,3.00,-0.69,,0.02,0.00,,,,,-0.67,-1.83,0.00,-0.67,-0.065
김규성,23, 3B,-0.065,7,0,15.1,3,2,1,0,100.0,1.76,-0.72,,0.05,,,,,,-0.67,-0.97,0.00,-0.67,-0.065
최원준,19, 1B,-0.066,8,1,25.2,25,25,0,0,100.0,8.77,-0.50,,0.02,,,,,,-0.47,-0.76,-0.20,-0.67,-0.046
이진영,20, RF,-0.066,9,1,21.0,10,9,0,1,90.0,3.86,-0.17,-0.02,-0.49,,,,,,-0.68,-3.06,-0.07,-0.75,-0.060
김주찬,20, 1B,-0.067,6,4,38.0,40,39,1,0,100.0,9.47,-0.47,,0.03,,,,,,-0.43,-8.93,-0.32,-0.75,-0.038
박정우,21, LF,-0.068,9,2,27.0,4,4,0,0,100.0,1.33,-0.59,-0.07,0.02,,,,,,-0.63,-2.84,-0.08,-0.71,-0.060
최정용,20, 3B,-0.072,8,3,32.1,7,4,2,1,85.7,1.67,-0.84,,0.02,,,,,,-0.82,-3.11,0.00,-0.82,-0.072
황윤호,21, 3B,-0.073,4,3,29.2,8,2,4,2,75.0,1.82,-0.79,,0.02,,,,,,-0.76,-18.33,0.00,-0.76,-0.073
김규성,22, 1B,-0.073,19,0,35.0,32,30,2,0,100.0,8.23,-0.66,,0.03,,,,,,-0.63,-1.30,-0.12,-0.75,-0.062
이진영,20, LF,-0.080,6,0,12.0,4,4,0,0,100.0,3.00,-0.03,-0.85,0.02,,,,,,-0.86,-3.87,-0.05,-0.91,-0.076
김석환,22, 1B,-0.088,9,2,30.2,27,27,0,0,100.0,7.92,-0.71,,0.02,,,,,,-0.69,-1.94,-0.22,-0.91,-0.067
터커,21, RF,-0.089,10,7,52.2,12,11,0,1,91.7,1.88,-0.62,-0.07,0.07,,,,,,-0.63,-0.71,-0.30,-0.93,-0.060
최정민,20, 2B,-0.089,5,1,15.0,7,2,4,1,85.7,3.60,-1.11,,0.01,,,,,,-1.10,-6.58,0.09,-1.01,-0.097
김규성,24, SS,-0.092,5,0,11.2,8,4,3,1,87.5,5.40,0.16,,-0.45,-0.72,,,,,-1.01,-24.14,0.04,-0.97,-0.095
이우성,23, LF,-0.094,59,39,363.2,76,75,0,1,98.7,1.86,0.37,0.19,0.18,,,,,,0.73,0.83,-1.70,-0.97,0.071
황윤호,19, SS,-0.100,10,3,35.0,12,1,11,0,100.0,3.09,-0.82,,0.05,-0.52,,,,,-1.30,-3.28,0.28,-1.02,-0.127
김도영,23, SS,-0.100,4,3,27.0,11,3,6,2,81.8,3.00,-0.69,,-0.41,-0.24,,,,,-1.33,-2.28,0.30,-1.03,-0.129
이우성,22, CF,-0.101,3,0,9.0,1,1,0,0,100.0,1.00,-0.86,-0.18,0.01,,,,,,-1.03,-1.86,0.00,-1.03,-0.101
소크라테스,22, LF,-0.105,24,0,41.0,15,14,1,0,100.0,3.29,-1.36,0.37,0.06,,,,,,-0.93,-1.05,-0.15,-1.08,-0.090
최정용,22, 2B,-0.107,17,2,42.2,18,4,13,1,94.4,3.59,-1.11,,0.05,-0.15,,,,,-1.21,-5.82,0.12,-1.09,-0.118
변우혁,24, 1B,-0.108,8,6,50.0,48,46,1,1,97.9,8.46,-0.81,,0.11,,,,,,-0.69,-9.10,-0.44,-1.13,-0.066
오선우,20, RF,-0.108,32,9,111.0,22,21,1,0,100.0,1.78,-0.69,-0.25,0.15,,,,,,-0.80,-1.94,-0.43,-1.23,-0.070
김규성,21, 2B,-0.109,33,3,64.0,41,12,27,2,95.1,5.48,-1.61,,0.08,0.24,,,,,-1.28,-3.43,0.15,-1.13,-0.123
김규성,24, 3B,-0.110,1,0,5.0,0,0,0,0,,0.00,-1.18,,0.02,,,,,,-1.16,-27.77,0.00,-1.16,-0.110
최원준,20, 3B,-0.114,1,1,7.0,2,2,0,0,100.0,2.57,-1.30,,0.00,,,,,,-1.30,-1.52,0.00,-1.30,-0.114
박찬호,23, 2B,-0.118,1,0,3.0,1,0,0,1,0.0,0.00,-0.75,,-0.48,,,,,,-1.23,-1.36,0.01,-1.22,-0.119
장영석,20, 1B,-0.120,6,3,26.0,28,26,1,1,96.4,9.35,-1.16,,0.02,,,,,,-1.13,-14.86,-0.22,-1.35,-0.100
오정환,19, 3B,-0.121,7,2,24.2,3,1,2,0,100.0,1.09,-0.89,,0.02,-0.37,,,,,-1.23,-5.92,0.00,-1.23,-0.121
백용환,20, C,-0.124,38,20,199.0,169,158,8,3,98.2,7.51,-0.11,,-0.89,,,0.02,-0.14,-2.31,-3.42,-9.48,2.02,-1.41,-0.302
김태진,21, 2B,-0.128,5,5,44.0,18,8,9,1,94.4,3.48,-1.86,,0.06,0.27,,,,,-1.54,-2.23,0.20,-1.34,-0.147
