Game Date,Away Team,Away Lineup,Home Team,Home Lineup,Away Score,Home Score
20210407,두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 박세혁, 김재호, 오재원, 정수빈, 미란다",삼성,"박해민, 김상수, 구자욱, 피렐라, 김헌곤, 강민호, 이원석, 이학주, 강한울, 원태인",0 , 1
20210407,키움,"이용규, 김혜성, 이정후, 박병호, 김수환, 프레이타스, 송우현, 박동원, 전병우, 스미스",KIA,"최원준, 김선빈, 터커, 최형우, 나지완, 김민식, 류지혁, 김호령, 박찬호, 김현수",8 , 7
20210407,SSG,"최지훈, 로맥, 추신수, 최정, 최주환, 한유섬, 고종욱, 이재원, 박성한, 폰트",한화,"정은원, 박정현, 하주석, 힐리, 노시환, 임종찬, 장운호, 최재훈, 유로결, 김이환",17 , 0
20210407,KT,"조용호, 황재균, 알몬테, 강백호, 유한준, 장성우, 박경수, 배정대, 심우준, 고영표",LG,"홍창기, 이천웅, 김현수, 라모스, 채은성, 오지환, 김민성, 유강남, 정주현, 정찬헌",3 , 7
20210407,NC,"박민우, 이명기, 나성범, 양의지, 알테어, 박석민, 강진성, 김태군, 김찬형, 이재학",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 추재현, 한동희, 김준태, 배성근, 박세웅",6 , 10
20210408,두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김재호, 박세혁, 박계범, 정수빈, 이영하",삼성,"김상수, 구자욱, 박해민, 피렐라, 김헌곤, 강한울, 강민호, 이원석, 이학주, 이승민",6 , 1
20210408,키움,"박준태, 김혜성, 이정후, 박병호, 김웅빈, 박동원, 프레이타스, 허정협, 전병우, 김정인",KIA,"최원준, 김선빈, 터커, 최형우, 나지완, 류지혁, 김호령, 한승택, 박찬호, 이의리",5 , 3
20210408,SSG,"최지훈, 로맥, 추신수, 최정, 최주환, 한유섬, 고종욱, 이흥련, 박성한, 문승원",한화,"정은원, 박정현, 하주석, 힐리, 노시환, 김민하, 정진호, 최재훈, 유로결, 킹험",4 , 6
20210408,KT,"조용호, 황재균, 알몬테, 강백호, 장성우, 박경수, 배정대, 송민섭, 심우준, 배제성",LG,"홍창기, 오지환, 김현수, 이형종, 김민성, 이천웅, 이주형, 김재성, 정주현, 이상영",7 , 3
20210408,NC,"박민우, 이명기, 나성범, 알테어, 권희동, 박석민, 강진성, 김태군, 김찬형, 김영규",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 오윤석, 한동희, 강태율, 배성근, 이승헌",8 , 4
20210409,LG,"홍창기, 오지환, 김현수, 이형종, 채은성, 김민성, 유강남, 이주형, 정주현, 함덕주",SSG,"최지훈, 로맥, 추신수, 최정, 최주환, 한유섬, 오태곤, 이재원, 박성한, 이건욱",5 , 9
20210409,한화,"정은원, 박정현, 하주석, 힐리, 노시환, 임종찬, 장운호, 최재훈, 유로결, 김민우",두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 박세혁, 김재호, 박계범, 조수행, 유희관",0 , 7
20210409,삼성,"김상수, 구자욱, 박해민, 피렐라, 강민호, 강한울, 이원석, 송준석, 이학주, 뷰캐넌",KT,"조용호, 황재균, 알몬테, 강백호, 박경수, 배정대, 문상철, 이홍구, 심우준, 김민수",5 , 7
20210409,KIA,"최원준, 김선빈, 터커, 최형우, 나지완, 김민식, 류지혁, 이창진, 박찬호, 브룩스",NC,"박민우, 이명기, 나성범, 양의지, 알테어, 강진성, 노진혁, 김태군, 도태훈, 신민혁",10 , 6
20210409,롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 오윤석, 한동희, 강태율, 배성근, 김진욱",키움,"박준태, 김혜성, 이정후, 박병호, 김웅빈, 프레이타스, 박동원, 전병우, 이용규, 요키시",7 , 2
20210410,LG,"홍창기, 라모스, 김현수, 이형종, 김민성, 오지환, 이천웅, 유강남, 정주현, 켈리",SSG,"최지훈, 추신수, 최정, 최주환, 한유섬, 로맥, 고종욱, 이재원, 박성한, 르위키",4 , 3
20210410,한화,"정은원, 박정현, 이성열, 노시환, 김민하, 임종찬, 장운호, 이해창, 강경학, 장시환",두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 박세혁, 김재호, 박계범, 정수빈, 로켓",18 , 1
20210410,삼성,"김상수, 구자욱, 박해민, 피렐라, 강민호, 김동엽, 강한울, 이원석, 이학주, 라이블리",KT,"조용호, 배정대, 황재균, 강백호, 알몬테, 장성우, 문상철, 박승욱, 심우준, 소형준",6 , 7
20210410,KIA,"최원준, 김선빈, 터커, 최형우, 나지완, 류지혁, 김민식, 김호령, 박찬호, 임기영",NC,"박민우, 이명기, 나성범, 양의지, 알테어, 노진혁, 강진성, 김태군, 도태훈, 루친스키",9 , 2
20210410,롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 추재현, 김준태, 한동희, 배성근, 스트레일리",키움,"박준태, 김혜성, 이정후, 박병호, 서건창, 김웅빈, 박동원, 김재현, 이용규, 안우진",0 , 13
20210411,LG,"홍창기, 이주형, 김현수, 라모스, 오지환, 이천웅, 유강남, 신민재, 구본혁, 수아레즈",SSG,"김강민, 오태곤, 최주환, 최정, 한유섬, 정의윤, 이재원, 김성현, 고종욱, 박종훈",0 , 1
20210411,한화,"정은원, 장운호, 하주석, 힐리, 노시환, 이성열, 정진호, 최재훈, 유로결, 카펜터",두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김인태, 장승현, 박계범, 권민석, 최원준",2 , 3
20210411,삼성,"김상수, 구자욱, 박해민, 피렐라, 강민호, 김동엽, 강한울, 이원석, 이학주, 백정현",KT,"배정대, 유한준, 황재균, 강백호, 알몬테, 장성우, 문상철, 박경수, 심우준, 데스파이네",2 , 4
20210411,KIA,"최원준, 김선빈, 터커, 최형우, 이창진, 나주환, 이우성, 한승택, 박찬호, 멩덴",NC,"박민우, 이명기, 나성범, 양의지, 알테어, 노진혁, 강진성, 김태군, 도태훈, 송명기",7 , 3
20210411,롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 김재유, 김준태, 한동희, 배성근, 프랑코",키움,"서건창, 김혜성, 이정후, 박병호, 김웅빈, 프레이타스, 박동원, 임지열, 박준태, 최원태",3 , 2
20210413,두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 박세혁, 김재호, 정수빈, 박계범, 미란다",KT,"배정대, 황재균, 강백호, 알몬테, 유한준, 장성우, 조용호, 박경수, 심우준, 고영표",8 , 7
20210413,키움,"서건창, 김혜성, 이정후, 박병호, 프레이타스, 김웅빈, 박동원, 김은성, 이용규, 스미스",LG,"홍창기, 라모스, 김현수, 이형종, 김민성, 채은성, 유강남, 정주현, 오지환, 임찬규",2 , 8
20210413,SSG,"최지훈, 추신수, 최정, 최주환, 한유섬, 로맥, 고종욱, 이재원, 박성한, 폰트",NC,"권희동, 노진혁, 나성범, 양의지, 알테어, 강진성, 김태군, 도태훈, 지석훈, 강동연",4 , 2
20210413,삼성,"김상수, 구자욱, 피렐라, 김동엽, 강민호, 박해민, 이원석, 김호재, 이학주, 원태인",한화,"강경학, 박정현, 하주석, 힐리, 노시환, 임종찬, 김민하, 최재훈, 유로결, 박주홍",3 , 4
20210413,KIA,"최원준, 김선빈, 터커, 최형우, 나지완, 김민식, 류지혁, 김호령, 박찬호, 이민우",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 한동희, 김준태, 마차도, 김재유, 박세웅",8 , 0
20210414,두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 박세혁, 김재호, 정수빈, 박계범, 이영하",KT,"배정대, 황재균, 강백호, 알몬테, 유한준, 박경수, 조용호, 장성우, 심우준, 배제성",1 , 3
20210414,키움,"서건창, 김혜성, 이정후, 박병호, 프레이타스, 김웅빈, 이지영, 김은성, 이용규, 김정인",LG,"홍창기, 라모스, 김현수, 이형종, 채은성, 김민성, 유강남, 정주현, 오지환, 정찬헌",13 , 2
20210414,SSG,"고종욱, 추신수, 최정, 로맥, 최주환, 한유섬, 이재원, 최지훈, 김성현, 문승원",NC,"박민우, 이명기, 나성범, 양의지, 알테어, 노진혁, 강진성, 김태군, 도태훈, 파슨스",3 , 0
20210414,삼성,"김상수, 구자욱, 피렐라, 김동엽, 박해민, 강민호, 김헌곤, 김호재, 이학주, 이승민",한화,"정은원, 박정현, 하주석, 힐리, 노시환, 장운호, 김민하, 이해창, 유로결, 킹험",6 , 2
20210414,KIA,"김선빈, 터커, 최형우, 나지완, 최원준, 류지혁, 이창진, 한승택, 박찬호, 브룩스",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 한동희, 김준태, 마차도, 김재유, 이승헌",2 , 3
20210415,두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김인태, 박계범, 장승현, 안재석, 유희관",KT,"배정대, 조용호, 강백호, 황재균, 알몬테, 유한준, 장성우, 박승욱, 심우준, 쿠에바스",8 , 3
20210415,키움,"서건창, 김혜성, 이정후, 박병호, 프레이타스, 김웅빈, 박동원, 김은성, 이용규, 요키시",LG,"홍창기, 이형종, 김현수, 라모스, 채은성, 김민성, 오지환, 정주현, 김재성, 함덕주",6 , 4
20210415,SSG,"김강민, 오태곤, 최정, 로맥, 최주환, 남태혁, 김성현, 이흥련, 최지훈, 이건욱",NC,"박민우, 이명기, 나성범, 알테어, 노진혁, 강진성, 권희동, 김태군, 도태훈, 김영규",3 , 9
20210415,삼성,"김상수, 구자욱, 피렐라, 김동엽, 박해민, 강민호, 김지찬, 김호재, 이학주, 뷰캐넌",한화,"정은원, 장운호, 하주석, 힐리, 노시환, 이성열, 임종찬, 최재훈, 정진호, 김민우",0 , 4
20210415,KIA,"최원준, 김선빈, 터커, 최형우, 나지완, 류지혁, 이창진, 한승택, 박찬호, 이의리",롯데,"안치홍, 손아섭, 전준우, 이대호, 마차도, 한동희, 오윤석, 지시완, 추재현, 김진욱",5 , 10
20210416,LG,"홍창기, 라모스, 김현수, 이형종, 채은성, 김민성, 유강남, 정주현, 오지환, 켈리",두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 박세혁, 정수빈, 박계범, 안재석, 로켓",0 , 1
20210416,SSG,"고종욱, 추신수, 최정, 로맥, 최주환, 한유섬, 김성현, 이재원, 최지훈, 르위키",KIA,"최원준, 김선빈, 터커, 최형우, 나지완, 김민식, 이창진, 나주환, 박찬호, 임기영",11 , 6
20210416,KT,"배정대, 김민혁, 강백호, 알몬테, 문상철, 황재균, 박경수, 장성우, 심우준, 소형준",키움,"서건창, 김혜성, 이정후, 박병호, 프레이타스, 김웅빈, 박동원, 김은성, 이용규, 한현희",4 , 8
20210416,롯데,"안치홍, 손아섭, 전준우, 이대호, 마차도, 이병규, 한동희, 김준태, 김재유, 스트레일리",삼성,"김상수, 구자욱, 박해민, 피렐라, 박승규, 김지찬, 김호재, 김민수, 이학주, 라이블리",3 , 9
20210416,NC,"박민우, 이명기, 나성범, 양의지, 알테어, 강진성, 노진혁, 권희동, 지석훈, 루친스키",한화,"정은원, 박정현, 하주석, 힐리, 노시환, 장운호, 임종찬, 최재훈, 유로결, 장시환",1 , 9
20210417,LG,"홍창기, 이천웅, 김현수, 라모스, 채은성, 오지환, 김민성, 유강남, 신민재, 수아레즈",두산,"허경민, 조수행, 박건우, 김재환, 양석환, 국해성, 장승현, 박계범, 안재석, 최원준",3 , 1
20210417,SSG,"오태곤, 추신수, 최정, 로맥, 최주환, 한유섬, 김강민, 이재원, 박성한, 박종훈",KIA,"최원준, 김선빈, 터커, 최형우, 이창진, 류지혁, 이우성, 한승택, 박찬호, 멩덴",3 , 4
20210417,KT,"조용호, 배정대, 강백호, 알몬테, 문상철, 황재균, 박경수, 이홍구, 심우준, 데스파이네",키움,"서건창, 김혜성, 이정후, 박병호, 프레이타스, 김웅빈, 박동원, 김은성, 이용규, 안우진",5 , 8
20210417,롯데,"안치홍, 손아섭, 전준우, 이대호, 마차도, 오윤석, 한동희, 김준태, 신용수, 프랑코",삼성,"김지찬, 구자욱, 박해민, 피렐라, 강민호, 강한울, 이원석, 김헌곤, 이학주, 백정현",12 , 0
20210417,NC,"박민우, 이명기, 나성범, 양의지, 알테어, 강진성, 권희동, 노진혁, 박준영, 송명기",한화,"정은원, 강경학, 하주석, 힐리, 이성열, 임종찬, 정진호, 이해창, 유로결, 김범수",4 , 14
20210418,LG,"홍창기, 이형종, 김현수, 라모스, 채은성, 유강남, 정주현, 김주성, 구본혁, 이민호",두산,"허경민, 조수행, 박건우, 김재환, 양석환, 페르난데스, 박계범, 안재석, 장승현, 미란다",9 , 1
20210418,SSG,"김강민, 추신수, 최주환, 로맥, 한유섬, 이흥련, 김성현, 김창평, 박성한, 폰트",KIA,"최원준, 김선빈, 터커, 최형우, 이창진, 류지혁, 김민식, 이우성, 김규성, 남재현",2 , 4
20210418,KT,"조용호, 배정대, 강백호, 유한준, 알몬테, 황재균, 장성우, 심우준, 신본기, 고영표",키움,"서건창, 김혜성, 이정후, 박병호, 프레이타스, 김웅빈, 박동원, 박정음, 이용규, 최원태",2 , 10
20210418,롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 마차도, 한동희, 강태율, 강로한, 박세웅",삼성,"김지찬, 구자욱, 박해민, 피렐라, 강민호, 강한울, 이원석, 김헌곤, 이학주, 원태인",7 , 0
20210418,NC,"박민우, 권희동, 나성범, 양의지, 알테어, 모창민, 박준영, 김태군, 지석훈, 이재학",한화,"정은원, 박정현, 하주석, 힐리, 노시환, 장운호, 김민하, 최재훈, 유로결, 카펜터",11 , 3
20210420,LG,"홍창기, 라모스, 김현수, 이형종, 채은성, 김민성, 유강남, 정주현, 오지환, 정찬헌",KIA,"최원준, 김선빈, 터커, 최형우, 나지완, 류지혁, 이창진, 한승택, 박찬호, 브룩스",6 , 3
20210420,한화,"정은원, 박정현, 하주석, 힐리, 노시환, 장운호, 임종찬, 최재훈, 유로결, 킹험",키움,"이용규, 서건창, 이정후, 박병호, 프레이타스, 김웅빈, 김혜성, 박동원, 송우현, 김정인",3 , 7
20210420,삼성,"김상수, 구자욱, 박해민, 피렐라, 강민호, 이원석, 김지찬, 이학주, 김헌곤, 이승민",SSG,"김강민, 추신수, 최정, 로맥, 최주환, 남태혁, 한유섬, 이재원, 김성현, 문승원",10 , 7
20210420,롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 마차도, 김준태, 한동희, 강로한, 노경은",두산,"허경민, 조수행, 박건우, 김재환, 양석환, 페르난데스, 오재원, 안재석, 장승현, 이영하",5 , 10
20210420,NC,"이명기, 권희동, 나성범, 양의지, 알테어, 노진혁, 모창민, 박준영, 지석훈, 파슨스",KT,"조용호, 황재균, 강백호, 유한준, 알몬테, 배정대, 장성우, 권동진, 신본기, 배제성",5 , 2
20210421,LG,"홍창기, 이형종, 김현수, 라모스, 유강남, 김민성, 이천웅, 정주현, 오지환, 함덕주",KIA,"최원준, 김선빈, 터커, 최형우, 이창진, 류지혁, 이우성, 김민식, 박찬호, 김유신",3 , 7
20210421,한화,"정은원, 박정현, 하주석, 힐리, 노시환, 김민하, 정진호, 이해창, 유로결, 김민우",키움,"이용규, 서건창, 이정후, 박병호, 김웅빈, 김혜성, 전병우, 박동원, 송우현, 요키시",3 , 4
20210421,삼성,"김상수, 구자욱, 박해민, 피렐라, 강민호, 강한울, 이원석, 김동엽, 김지찬, 뷰캐넌",SSG,"김강민, 추신수, 최주환, 로맥, 한유섬, 최정, 최지훈, 이재원, 김성현, 이건욱",4 , 14
20210421,롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 마차도, 오윤석, 한동희, 강태율, 김진욱",두산,"허경민, 조수행, 박건우, 김재환, 양석환, 페르난데스, 최용제, 김재호, 박계범, 유희관",9 , 10
20210421,NC,"이명기, 전민수, 나성범, 양의지, 알테어, 노진혁, 이원재, 박준영, 최정원, 김영규",KT,"조용호, 황재균, 강백호, 문상철, 알몬테, 배정대, 장성우, 신본기, 심우준, 쿠에바스",3 , 4
20210422,LG,"홍창기, 이형종, 김현수, 라모스, 유강남, 김민성, 이천웅, 정주현, 오지환, 켈리",KIA,"최원준, 김선빈, 터커, 최형우, 이창진, 김민식, 나지완, 류지혁, 김규성, 이의리",3 , 2
20210422,한화,"정은원, 장운호, 하주석, 힐리, 노시환, 이성열, 정진호, 최재훈, 임종찬, 장시환",키움,"김혜성, 이정후, 서건창, 김웅빈, 프레이타스, 이지영, 전병우, 송우현, 이용규, 한현희",8 , 3
20210422,삼성,"김상수, 구자욱, 피렐라, 강민호, 이원석, 박해민, 김동엽, 강한울, 김지찬, 라이블리",SSG,"김강민, 추신수, 최정, 로맥, 최주환, 한유섬, 오준혁, 이흥련, 김성현, 오원석",11 , 6
20210422,롯데,"안치홍, 손아섭, 전준우, 오윤석, 정훈, 한동희, 김준태, 추재현, 마차도, 스트레일리",두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김인태, 김재호, 박계범, 장승현, 로켓",13 , 1
20210422,NC,"이명기, 전민수, 나성범, 양의지, 알테어, 노진혁, 이원재, 박준영, 최정원, 루친스키",KT,"조용호, 김민혁, 강백호, 알몬테, 배정대, 황재균, 이홍구, 신본기, 심우준, 데스파이네",11 , 5
20210423,두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김인태, 김재호, 박계범, 장승현, 최원준",NC,"김준완, 노진혁, 나성범, 양의지, 알테어, 박석민, 이원재, 박준영, 최정원, 송명기",1 , 5
20210423,키움,"김혜성, 이정후, 서건창, 김웅빈, 프레이타스, 박병호, 송우현, 전병우, 이용규, 안우진",SSG,"최지훈, 추신수, 최정, 로맥, 최주환, 한유섬, 오준혁, 이재원, 김성현, 박종훈",9 , 5
20210423,KT,"조용호, 김민혁, 강백호, 알몬테, 배정대, 황재균, 이홍구, 신본기, 심우준, 이정현",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 이병규, 한동희, 강태율, 마차도, 프랑코",10 , 5
20210423,한화,"정은원, 박정현, 하주석, 힐리, 노시환, 장운호, 유로결, 최재훈, 임종찬, 카펜터",LG,"홍창기, 오지환, 라모스, 김현수, 이형종, 유강남, 김민성, 이천웅, 정주현, 수아레즈",2 , 1
20210423,KIA,"최원준, 김선빈, 터커, 최형우, 이창진, 나지완, 황윤호, 한승택, 박찬호, 멩덴",삼성,"김상수, 구자욱, 박해민, 피렐라, 강한울, 이원석, 송준석, 김민수, 이학주, 백정현",1 , 4
20210424,두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김인태, 김재호, 박계범, 장승현, 미란다",NC,"권희동, 노진혁, 나성범, 양의지, 알테어, 박석민, 윤형준, 김태군, 지석훈, 강동연",6 , 9
20210424,키움,"김혜성, 이정후, 서건창, 김웅빈, 프레이타스, 박병호, 송우현, 박동원, 이용규, 최원태",SSG,"김강민, 추신수, 최정, 로맥, 최주환, 한유섬, 오준혁, 이재원, 김성현, 폰트",5 , 4
20210424,KT,"김민혁, 황재균, 강백호, 알몬테, 유한준, 배정대, 장성우, 신본기, 심우준, 고영표",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 한동희, 마차도, 김준태, 추재현, 박세웅",4 , 2
20210424,한화,"정은원, 박정현, 하주석, 이성열, 노시환, 장운호, 김민하, 이해창, 유로결, 김이환",LG,"홍창기, 오지환, 라모스, 김현수, 이형종, 김민성, 한석현, 김재성, 정주현, 임찬규",5 , 19
20210424,KIA,"최원준, 터커, 최형우, 이창진, 김민식, 류지혁, 오선우, 박찬호, 김규성, 이민우",삼성,"김상수, 구자욱, 피렐라, 강민호, 박해민, 강한울, 이원석, 송준석, 김지찬, 원태인",8 , 4
20210425,두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김재호, 박계범, 조수행, 장승현, 이영하",NC,"이명기, 권희동, 나성범, 양의지, 알테어, 박석민, 노진혁, 이원재, 지석훈, 파슨스",10 , 0
20210425,키움,"김혜성, 이정후, 서건창, 김웅빈, 프레이타스, 박병호, 송우현, 이지영, 이용규, 김정인",SSG,"최지훈, 추신수, 최정, 로맥, 최주환, 한유섬, 오태곤, 이흥련, 박성한, 문승원",3 , 4
20210425,KT,"조용호, 김민혁, 강백호, 알몬테, 배정대, 장성우, 신본기, 천성호, 심우준, 배제성",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 이병규, 한동희, 김준태, 배성근, 이승헌",5 , 6
20210425,한화,"정은원, 강경학, 노시환, 힐리, 이성열, 장운호, 정진호, 최재훈, 임종찬, 킹험",LG,"홍창기, 오지환, 김현수, 라모스, 유강남, 이천웅, 김민성, 한석현, 정주현, 이민호",8 , 0
20210425,KIA,"최원준, 김선빈, 터커, 최형우, 나지완, 황윤호, 이우성, 한승택, 박찬호, 브룩스",삼성,"김지찬, 구자욱, 피렐라, 강민호, 박해민, 강한울, 이원석, 송준석, 김상수, 이승민",3 , 2
20210427,LG,"홍창기, 오지환, 김현수, 라모스, 유강남, 이천웅, 김민성, 한석현, 정주현, 정찬헌",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 김준태, 추재현, 한동희, 마차도, 노경은",0 , 4
20210427,키움,"김혜성, 이정후, 서건창, 김웅빈, 프레이타스, 송우현, 전병우, 박동원, 이용규, 요키시",두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김재호, 김인태, 박계범, 장승현, 유희관",4 , 5
20210427,SSG,"오준혁, 추신수, 최정, 로맥, 한유섬, 이재원, 정진기, 김성현, 박성한, 정수민",KT,"배정대, 김민혁, 강백호, 알몬테, 유한준, 장성우, 신본기, 김병희, 심우준, 데스파이네",14 , 5
20210427,삼성,"김상수, 구자욱, 피렐라, 강민호, 오재일, 이원석, 박해민, 김동엽, 김지찬, 뷰캐넌",NC,"이명기, 전민수, 나성범, 양의지, 알테어, 박석민, 노진혁, 이원재, 김찬형, 김영규",0 , 9
20210427,KIA,"최원준, 김선빈, 터커, 최형우, 류지혁, 이창진, 나지완, 한승택, 박찬호, 임기영",한화,"정은원, 노수광, 하주석, 힐리, 노시환, 김민하, 임종찬, 최재훈, 박정현, 김민우",3 , 4
20210428,LG,"홍창기, 오지환, 김현수, 라모스, 유강남, 이천웅, 김민성, 한석현, 정주현, 켈리",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 김준태, 추재현, 한동희, 마차도, 스트레일리",3 , 0
20210428,키움,"김혜성, 이정후, 서건창, 김웅빈, 프레이타스, 송우현, 전병우, 박동원, 이용규, 한현희",두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김재호, 오재원, 김인태, 장승현, 로켓",4 , 5
20210428,SSG,"김강민, 추신수, 최정, 로맥, 한유섬, 오준혁, 김성현, 이흥련, 박성한, 오원석",KT,"배정대, 신본기, 강백호, 알몬테, 유한준, 장성우, 김병희, 송민섭, 권동진, 쿠에바스",2 , 4
20210428,삼성,"김상수, 구자욱, 피렐라, 강민호, 오재일, 박해민, 이원석, 송준석, 김지찬, 라이블리",NC,"이명기, 박준영, 나성범, 양의지, 알테어, 노진혁, 박석민, 이원재, 지석훈, 루친스키",3 , 4
20210428,KIA,"최원준, 김선빈, 터커, 최형우, 김민식, 이진영, 류지혁, 이우성, 박찬호, 이의리",한화,"정은원, 장운호, 하주석, 노시환, 힐리, 김민하, 이해창, 유로결, 박정현, 장시환",0 , 4
20210429,LG,"홍창기, 오지환, 김현수, 라모스, 김호은, 김민성, 유강남, 한석현, 정주현, 수아레즈",롯데,"안치홍, 손아섭, 전준우, 이대호, 정훈, 한동희, 김민수, 강태율, 마차도, 프랑코",2 , 3
20210429,키움,"김혜성, 이정후, 서건창, 김웅빈, 프레이타스, 송우현, 김수환, 박동원, 이용규, 장재영",두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김인태, 박계범, 안재석, 장승현, 최원준",15 , 4
20210429,SSG,"정진기, 추신수, 최정, 로맥, 한유섬, 정의윤, 김성현, 이재원, 박성한, 박종훈",KT,"조용호, 배정대, 강백호, 알몬테, 유한준, 장성우, 김병희, 신본기, 심우준, 소형준",6 , 1
20210429,삼성,"김상수, 구자욱, 피렐라, 오재일, 박해민, 이원석, 강한울, 김민수, 김지찬, 백정현",NC,"이명기, 권희동, 나성범, 양의지, 알테어, 박석민, 노진혁, 윤형준, 김찬형, 신민혁",9 , 0
20210429,KIA,"최원준, 김선빈, 터커, 최형우, 이진영, 황윤호, 한승택, 이우성, 박찬호, 멩덴",한화,"정은원, 노수광, 하주석, 힐리, 노시환, 이성열, 정진호, 최재훈, 임종찬, 카펜터",2 , 3
20210430,두산,"허경민, 페르난데스, 박건우, 김재환, 양석환, 김인태, 박계범, 안재석, 장승현, 미란다",SSG,"추신수, 김성현, 최정, 로맥, 정의윤, 김강민, 고명준, 이재원, 정현, 폰트",4 , 9
20210430,KT,"조용호, 배정대, 강백호, 알몬테, 유한준, 장성우, 김병희, 신본기, 심우준, 고영표",KIA,"최원준, 터커, 김선빈, 유민상, 김민식, 김태진, 김호령, 박찬호, 최정민, 김유신",3 , 15
