Game Date,Away Team,Away Lineup,Home Team,Home Lineup,Away Score,Home Score
20220408,삼성,"김지찬, 오선진, 피렐라, 강민호, 오재일, 김헌곤, 김현준, 김재혁, 이재현, 뷰캐넌",키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 전병우, 김주형, 이지영, 박찬혁, 안우진",1 , 0
20220408,한화,"정은원, 최재훈, 터크먼, 노시환, 하주석, 김태연, 이성곤, 노수광, 이도윤, 김민우",KT,"김민혁, 황재균, 라모스, 박병호, 오윤석, 배정대, 김준태, 김병희, 심우준, 쿠에바스",4 , 2
20220409,LG,"박해민, 서건창, 김현수, 문보경, 유강남, 오지환, 루이즈, 이영빈, 문성주, 이민호",NC,"손아섭, 김기환, 박건우, 마티니, 노진혁, 박준영, 오영수, 박대온, 도태훈, 파슨스",6 , 7
20220409,SSG,"추신수, 최지훈, 최정, 한유섬, 최주환, 크론, 박성한, 이재원, 김강민, 김광현",KIA,"소크라테스, 박찬호, 김선빈, 나성범, 황대인, 최형우, 이우성, 한승택, 김도영, 이민우",5 , 9
20220409,롯데,"정훈, 이학주, 안치홍, 전준우, 피터스, 이대호, 김민수, 고승민, 정보근, 박세웅",두산,"김인태, 페르난데스, 양석환, 김재환, 허경민, 안재석, 김재호, 박세혁, 정수빈, 최원준",4 , 5
20220409,삼성,"오선진, 구자욱, 피렐라, 강민호, 오재일, 김헌곤, 김태군, 김호재, 이재현, 수아레즈",키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 박동원, 전병우, 김주형, 박찬혁, 요키시",3 , 0
20220409,한화,"정은원, 최재훈, 터크먼, 노시환, 이성곤, 김태연, 하주석, 노수광, 임종찬, 킹험",KT,"조용호, 김민혁, 황재균, 라모스, 장성우, 오윤석, 박경수, 신본기, 배정대, 배제성",1 , 7
20220410,LG,"홍창기, 박해민, 김현수, 문보경, 유강남, 오지환, 루이즈, 문성주, 서건창, 켈리",NC,"손아섭, 박준영, 박건우, 마티니, 양의지, 노진혁, 오영수, 김응민, 도태훈, 신민혁",3 , 5
20220410,SSG,"추신수, 최지훈, 최정, 한유섬, 최주환, 크론, 박성한, 이재원, 김강민, 노경은",KIA,"소크라테스, 김선빈, 나성범, 최형우, 황대인, 김석환, 김도영, 김민식, 박찬호, 로니",2 , 11
20220410,롯데,"정훈, 박승욱, 안치홍, 전준우, 피터스, 이대호, 한동희, 고승민, 지시완, 스파크맨",두산,"허경민, 김인태, 페르난데스, 김재환, 강진성, 박세혁, 강승호, 김재호, 정수빈, 이영하",4 , 3
20220410,삼성,"구자욱, 오선진, 피렐라, 강민호, 오재일, 김헌곤, 박승규, 이재현, 김상수, 백정현",키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 박동원, 김재현, 김주형, 박찬혁, 애플러",6 , 5
20220410,한화,"정은원, 최재훈, 터크먼, 노시환, 이성곤, 김태연, 하주석, 노수광, 임종찬, 한승주",KT,"조용호, 김민혁, 라모스, 황재균, 김병희, 오윤석, 배정대, 김준태, 신본기, 데스파이네",4 , 6
20220412,LG,"홍창기, 박해민, 김현수, 문보경, 유강남, 오지환, 루이즈, 문성주, 서건창, 임찬규",SSG,"추신수, 최지훈, 최정, 한유섬, 최주환, 크론, 박성한, 이재원, 오태곤, 노바",4 , 1
20220412,삼성,"김상수, 구자욱, 피렐라, 강민호, 오재일, 최영진, 오선진, 김헌곤, 강한울, 원태인",한화,"정은원, 최재훈, 터크먼, 노시환, 이성곤, 김태연, 하주석, 노수광, 임종찬, 카펜터",0 , 2
20220412,KT,"김민혁, 황재균, 라모스, 박병호, 김병희, 장성우, 오윤석, 배정대, 심우준, 고영표",두산,"김인태, 안재석, 페르난데스, 김재환, 허경민, 오재원, 강진성, 박세혁, 정수빈, 곽빈",3 , 1
20220412,KIA,"김도영, 김선빈, 나성범, 황대인, 소크라테스, 이우성, 김호령, 한승택, 박찬호, 이의리",롯데,"정훈, 조세진, 안치홍, 전준우, 한동희, 이대호, 피터스, 정보근, 이학주, 반즈",5 , 6
20220412,키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 박동원, 이지영, 김주형, 박찬혁, 최원태",NC,"손아섭, 박준영, 박건우, 양의지, 마티니, 노진혁, 오영수, 박대온, 서호철, 송명기",0 , 10
20220413,LG,"홍창기, 이상호, 김현수, 문보경, 유강남, 오지환, 루이즈, 문성주, 박해민, 손주영",SSG,"추신수, 김강민, 최주환, 한유섬, 크론, 김성현, 박성한, 이재원, 최지훈, 오원석",4 , 2
20220413,삼성,"김상수, 구자욱, 피렐라, 강민호, 오재일, 오선진, 김헌곤, 김재혁, 강한울, 양창섭",한화,"정은원, 최재훈, 터크먼, 노시환, 김태연, 하주석, 장운호, 이해창, 임종찬, 김민우",1 , 12
20220413,키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 박동원, 김재현, 김주형, 박찬혁, 정찬헌",NC,"손아섭, 마티니, 박건우, 양의지, 노진혁, 오영수, 도태훈, 박대온, 서호철, 이재학",4 , 5
20220414,LG,"홍창기, 박해민, 김현수, 유강남, 문보경, 루이즈, 오지환, 문성주, 서건창, 플럿코",SSG,"추신수, 최지훈, 최정, 한유섬, 최주환, 크론, 박성한, 이재원, 오태곤, 폰트",1 , 5
20220414,삼성,"김상수, 강한울, 피렐라, 강민호, 오재일, 오선진, 김헌곤, 박승규, 김재혁, 뷰캐넌",한화,"노수광, 김태연, 터크먼, 노시환, 하주석, 이성곤, 이해창, 임종찬, 이원석, 박윤철",3 , 8
20220414,KT,"김민혁, 황재균, 라모스, 박병호, 조용호, 장성우, 오윤석, 배정대, 심우준, 소형준",두산,"김인태, 안재석, 페르난데스, 김재환, 허경민, 강진성, 강승호, 박세혁, 정수빈, 스탁",5 , 4
20220414,KIA,"고종욱, 김선빈, 나성범, 황대인, 최형우, 소크라테스, 김민식, 류지혁, 박찬호, 양현종",롯데,"정훈, 조세진, 안치홍, 전준우, 한동희, 이대호, 피터스, 이학주, 정보근, 박세웅",3 , 2
20220414,키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 이지영, 전병우, 김주형, 박찬혁, 안우진",NC,"손아섭, 전민수, 박건우, 양의지, 마티니, 노진혁, 도태훈, 오영수, 서호철, 루친스키",0 , 1
20220415,두산,"김인태, 안재석, 페르난데스, 김재환, 허경민, 강진성, 오재원, 박세혁, 정수빈, 최원준",키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 박동원, 전병우, 김주형, 박찬혁, 애플러",4 , 2
20220415,SSG,"추신수, 최지훈, 최정, 한유섬, 최주환, 크론, 박성한, 이재원, 김강민, 김광현",삼성,"김상수, 강한울, 피렐라, 오재일, 오선진, 최영진, 김헌곤, 김태군, 김재혁, 수아레즈",0 , 5
20220415,롯데,"정훈, 이학주, 안치홍, 전준우, 한동희, 김민수, 피터스, 고승민, 정보근, 김진욱",KT,"김민혁, 황재균, 조용호, 라모스, 박병호, 장성우, 오윤석, 송민섭, 심우준, 배제성",7 , 9
20220415,NC,"손아섭, 박준영, 박건우, 양의지, 마티니, 노진혁, 윤형준, 박대온, 서호철, 파슨스",KIA,"김도영, 소크라테스, 김선빈, 나성범, 최형우, 황대인, 김석환, 김민식, 박찬호, 놀린",0 , 5
20220415,한화,"정은원, 최재훈, 터크먼, 김태연, 이성곤, 하주석, 노수광, 장운호, 이도윤, 윤대경",LG,"홍창기, 박해민, 김현수, 문보경, 오지환, 문성주, 루이즈, 서건창, 허도환, 이민호",3 , 7
20220416,두산,"허경민, 김인태, 강진성, 김재환, 페르난데스, 김재호, 박계범, 박세혁, 정수빈, 이영하",키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 박동원, 전병우, 강민국, 박찬혁, 요키시",1 , 4
20220416,SSG,"추신수, 최지훈, 최정, 한유섬, 최주환, 크론, 박성한, 이흥련, 김강민, 노경은",삼성,"김상수, 구자욱, 피렐라, 오재일, 강민호, 오선진, 김태군, 박승규, 김지찬, 백정현",2 , 6
20220416,롯데,"정훈, 고승민, 한동희, 전준우, 안치홍, 이대호, 피터스, 박승욱, 지시완, 스파크맨",KT,"김민혁, 황재균, 조용호, 라모스, 김병희, 김준태, 오윤석, 홍현빈, 심우준, 데스파이네",8 , 0
20220416,NC,"손아섭, 박준영, 박건우, 양의지, 마티니, 노진혁, 오영수, 도태훈, 김기환, 신민혁",KIA,"박찬호, 김선빈, 나성범, 최형우, 황대인, 소크라테스, 김석환, 김민식, 김도영, 로니",14 , 0
20220416,한화,"정은원, 최재훈, 터크먼, 노시환, 하주석, 김태연, 이성곤, 노수광, 임종찬, 킹험",LG,"홍창기, 박해민, 김현수, 유강남, 문보경, 문성주, 루이즈, 오지환, 서건창, 켈리",6 , 2
20220417,두산,"허경민, 김인태, 페르난데스, 김재환, 강진성, 안재석, 오재원, 박세혁, 정수빈, 미란다",키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 이지영, 전병우, 김주형, 박찬혁, 최원태",6 , 2
20220417,SSG,"최지훈, 오준혁, 최주환, 한유섬, 크론, 박성한, 김성현, 이재원, 오태곤, 노바",삼성,"김상수, 구자욱, 피렐라, 오재일, 강민호, 오선진, 김헌곤, 김재혁, 김지찬, 원태인",5 , 7
20220417,롯데,"정훈, 고승민, 한동희, 전준우, 안치홍, 이대호, 피터스, 이학주, 지시완, 반즈",KT,"조용호, 황재균, 김병희, 박병호, 라모스, 장성우, 오윤석, 배정대, 심우준, 엄상백",0 , 3
20220417,NC,"손아섭, 박준영, 박건우, 양의지, 마티니, 노진혁, 오영수, 서호철, 김기환, 송명기",KIA,"박찬호, 김선빈, 나성범, 최형우, 황대인, 소크라테스, 김석환, 김민식, 김도영, 이의리",4 , 3
20220417,한화,"노수광, 최재훈, 터크먼, 노시환, 하주석, 김태연, 이성곤, 이도윤, 임종찬, 카펜터",LG,"홍창기, 박해민, 김현수, 채은성, 문보경, 유강남, 문성주, 오지환, 서건창, 임찬규",8 , 7
20220419,LG,"홍창기, 박해민, 김현수, 채은성, 문보경, 오지환, 문성주, 유강남, 루이즈, 김윤식",KT,"김민혁, 황재균, 조용호, 박병호, 라모스, 장성우, 배정대, 박경수, 심우준, 고영표",5 , 0
20220419,SSG,"추신수, 최지훈, 최정, 한유섬, 최주환, 크론, 박성한, 오준혁, 이재원, 오원석",키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 박동원, 전병우, 김주형, 박찬혁, 정찬헌",8 , 5
20220419,롯데,"정훈, 이학주, 한동희, 전준우, 안치홍, 이대호, 피터스, 고승민, 지시완, 이인복",한화,"정은원, 최재훈, 터크먼, 노시환, 하주석, 김태연, 이성곤, 노수광, 이원석, 김민우",6 , 2
20220419,NC,"김기환, 손아섭, 박건우, 양의지, 마티니, 노진혁, 박준영, 박대온, 서호철, 이재학",삼성,"김상수, 구자욱, 피렐라, 오재일, 강민호, 김재혁, 김헌곤, 이재현, 김지찬, 양창섭",8 , 11
20220419,KIA,"박찬호, 김선빈, 나성범, 최형우, 황대인, 소크라테스, 김석환, 김민식, 김도영, 한승혁",두산,"김인태, 안재석, 페르난데스, 김재환, 허경민, 강진성, 박세혁, 박계범, 정수빈, 곽빈",3 , 6
20220420,LG,"홍창기, 박해민, 김현수, 채은성, 문보경, 유강남, 오지환, 루이즈, 서건창, 플럿코",KT,"김민혁, 황재균, 조용호, 박병호, 라모스, 장성우, 홍현빈, 신본기, 심우준, 소형준",5 , 3
20220420,SSG,"추신수, 최지훈, 최정, 한유섬, 크론, 최주환, 박성한, 김강민, 이재원, 폰트",키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 이지영, 전병우, 김주형, 박찬혁, 안우진",1 , 6
20220420,롯데,"정훈, 안치홍, 한동희, 전준우, 이대호, 피터스, 이학주, 신용수, 정보근, 박세웅",한화,"정은원, 최재훈, 터크먼, 노시환, 하주석, 김태연, 이성곤, 노수광, 임종찬, 박윤철",0 , 7
20220420,NC,"김기환, 손아섭, 박건우, 양의지, 마티니, 노진혁, 박준영, 오영수, 서호철, 루친스키",삼성,"김상수, 구자욱, 피렐라, 오재일, 강민호, 김동엽, 김헌곤, 이재현, 김지찬, 뷰캐넌",0 , 3
20220420,KIA,"류지혁, 김선빈, 나성범, 최형우, 황대인, 소크라테스, 김석환, 한승택, 김도영, 양현종",두산,"허경민, 김인태, 페르난데스, 김재환, 강진성, 김재호, 박세혁, 박계범, 정수빈, 스탁",4 , 3
20220421,LG,"홍창기, 박해민, 김현수, 문보경, 문성주, 오지환, 서건창, 루이즈, 허도환, 손주영",KT,"김민혁, 황재균, 라모스, 박병호, 장성우, 홍현빈, 박경수, 김준태, 심우준, 데스파이네",6 , 2
20220421,SSG,"추신수, 최지훈, 최주환, 한유섬, 크론, 박성한, 김성현, 김강민, 이재원, 김광현",키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 박동원, 전병우, 김주형, 박찬혁, 애플러",2 , 4
20220421,롯데,"정훈, 안치홍, 한동희, 전준우, 이대호, 피터스, 이학주, 신용수, 정보근, 김진욱",한화,"정은원, 최재훈, 터크먼, 노시환, 하주석, 김태연, 장운호, 이원석, 허인서, 윤대경",7 , 6
20220421,NC,"김기환, 손아섭, 박건우, 양의지, 마티니, 노진혁, 도태훈, 박대온, 박준영, 파슨스",삼성,"김지찬, 구자욱, 피렐라, 오재일, 김동엽, 김태군, 이재현, 김성윤, 김상수, 수아레즈",10 , 3
20220421,KIA,"류지혁, 김선빈, 나성범, 최형우, 황대인, 소크라테스, 김석환, 김민식, 김도영, 놀린",두산,"정수빈, 김인태, 허경민, 김재환, 페르난데스, 김재호, 오재원, 박계범, 장승현, 최원준",2 , 1
20220422,두산,"정수빈, 김인태, 페르난데스, 김재환, 허경민, 오재원, 안재석, 박세혁, 김재호, 이영하",LG,"박해민, 오지환, 홍창기, 김현수, 채은성, 문성주, 유강남, 루이즈, 서건창, 켈리",5 , 1
20220422,삼성,"김상수, 구자욱, 피렐라, 오재일, 김동엽, 김태군, 박승규, 이재현, 김지찬, 백정현",롯데,"정훈, 안치홍, 한동희, 전준우, 이대호, 피터스, 조세진, 이학주, 지시완, 반즈",8 , 2
20220422,KT,"김민혁, 황재균, 라모스, 박병호, 장성우, 배정대, 김병희, 오윤석, 심우준, 배제성",NC,"김기환, 손아섭, 박건우, 양의지, 마티니, 노진혁, 박준영, 오영수, 서호철, 신민혁",3 , 4
20220422,키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 박동원, 전병우, 김주형, 박찬혁, 요키시",KIA,"김도영, 김선빈, 나성범, 황대인, 소크라테스, 이창진, 이우성, 한승택, 류지혁, 로니",5 , 4
20220422,한화,"이도윤, 최재훈, 터크먼, 노시환, 하주석, 김태연, 이성곤, 장운호, 임종찬, 장민재",SSG,"추신수, 최지훈, 최주환, 한유섬, 크론, 박성한, 김강민, 김성현, 이흥련, 노경은",0 , 2
20220423,두산,"김인태, 정수빈, 페르난데스, 김재환, 허경민, 안재석, 강승호, 박계범, 장승현, 미란다",LG,"박해민, 오지환, 홍창기, 김현수, 채은성, 문성주, 유강남, 루이즈, 김민성, 임준형",2 , 4
20220423,삼성,"김지찬, 구자욱, 피렐라, 오재일, 강민호, 김동엽, 김성윤, 이재현, 강한울, 황동재",롯데,"정훈, 이학주, 한동희, 전준우, 이대호, 피터스, 김민수, 고승민, 지시완, 스파크맨",4 , 2
20220423,KT,"홍현빈, 황재균, 라모스, 박병호, 김민혁, 배정대, 오윤석, 김준태, 신본기, 엄상백",NC,"김기환, 손아섭, 박건우, 양의지, 마티니, 노진혁, 전민수, 박준영, 서호철, 송명기",3 , 4
20220423,키움,"이용규, 김혜성, 이정후, 박동원, 송성문, 이지영, 전병우, 김주형, 박찬혁, 최원태",KIA,"김도영, 김선빈, 나성범, 최형우, 황대인, 소크라테스, 이창진, 김민식, 류지혁, 이의리",1 , 3
20220423,한화,"정은원, 최재훈, 터크먼, 노시환, 하주석, 김태연, 노수광, 박정현, 임종찬, 남지민",SSG,"추신수, 최지훈, 한유섬, 크론, 김강민, 박성한, 최주환, 김성현, 이재원, 노바",2 , 9
20220424,두산,"김인태, 정수빈, 페르난데스, 김재환, 허경민, 오재원, 안재석, 박계범, 박세혁, 곽빈",LG,"박해민, 문성주, 홍창기, 김현수, 유강남, 채은성, 오지환, 루이즈, 서건창, 임찬규",5 , 0
20220424,삼성,"김지찬, 구자욱, 피렐라, 오재일, 김동엽, 강민호, 박승규, 이재현, 김상수, 양창섭",롯데,"정훈, 이학주, 한동희, 이대호, 피터스, 김민수, 고승민, 조세진, 정보근, 이인복",7 , 4
20220424,KT,"조용호, 황재균, 김민혁, 박병호, 장성우, 오윤석, 배정대, 홍현빈, 심우준, 고영표",NC,"김기환, 손아섭, 박건우, 양의지, 마티니, 노진혁, 서호철, 박준영, 박대온, 김태경",2 , 1
20220424,키움,"이용규, 김혜성, 이정후, 푸이그, 송성문, 김재현, 전병우, 김주형, 박찬혁, 한현희",KIA,"류지혁, 김도영, 나성범, 최형우, 황대인, 소크라테스, 김석환, 김민식, 김규성, 한승혁",14 , 2
20220424,한화,"정은원, 최재훈, 터크먼, 노시환, 하주석, 김태연, 노수광, 박정현, 장운호, 김민우",SSG,"최지훈, 김강민, 최주환, 한유섬, 크론, 박성한, 김성현, 최항, 이재원, 오원석",3 , 1
20220426,두산,"김인태, 정수빈, 페르난데스, 김재환, 허경민, 강진성, 안재석, 강승호, 박세혁, 스탁",NC,"손아섭, 박건우, 마티니, 양의지, 노진혁, 박준영, 오영수, 서호철, 김기환, 루친스키",4 , 8
20220426,롯데,"정훈, 이학주, 한동희, 안치홍, 이대호, 피터스, 고승민, 신용수, 정보근, 김진욱",SSG,"최지훈, 최주환, 최정, 한유섬, 크론, 박성한, 오태곤, 안상현, 이흥련, 폰트",8 , 1
20220426,삼성,"김지찬, 구자욱, 피렐라, 오재일, 김동엽, 강민호, 김성윤, 이재현, 김상수, 뷰캐넌",LG,"박해민, 문성주, 홍창기, 김현수, 문보경, 유강남, 오지환, 루이즈, 서건창, 플럿코",4 , 7
20220426,KT,"배정대, 황재균, 김민혁, 박병호, 오윤석, 박경수, 김준태, 송민섭, 심우준, 데스파이네",KIA,"류지혁, 김선빈, 나성범, 최형우, 황대인, 소크라테스, 박동원, 김석환, 김도영, 양현종",10 , 5
20220426,한화,"정은원, 최재훈, 터크먼, 노시환, 김태연, 하주석, 노수광, 박정현, 임종찬, 박윤철",키움,"이용규, 박찬혁, 김혜성, 푸이그, 송성문, 이지영, 전병우, 김주형, 박준태, 안우진",2 , 5
20220427,두산,"김인태, 정수빈, 페르난데스, 김재환, 허경민, 강진성, 안재석, 강승호, 박세혁, 최원준",NC,"손아섭, 박준영, 박건우, 양의지, 마티니, 오영수, 서호철, 도태훈, 박대온, 파슨스",5 , 6
20220427,롯데,"안치홍, 정훈, 한동희, 이대호, 피터스, 김민수, 조세진, 신용수, 정보근, 박세웅",SSG,"최지훈, 최주환, 최정, 한유섬, 크론, 박성한, 오태곤, 최항, 이흥련, 김광현",1 , 1
20220427,삼성,"김지찬, 구자욱, 피렐라, 오재일, 강민호, 김태군, 김성윤, 이재현, 김상수, 수아레즈",LG,"박해민, 문성주, 홍창기, 김현수, 채은성, 유강남, 오지환, 루이즈, 서건창, 이민호",7 , 0
20220427,KT,"김민혁, 황재균, 오윤석, 박병호, 장성우, 배정대, 김병희, 홍현빈, 심우준, 소형준",KIA,"류지혁, 김선빈, 나성범, 최형우, 황대인, 소크라테스, 박동원, 김석환, 김도영, 놀린",1 , 3
20220427,한화,"정은원, 최재훈, 터크먼, 노시환, 김태연, 하주석, 장운호, 임종찬, 허인서, 윤대경",키움,"이용규, 박찬혁, 이정후, 푸이그, 김혜성, 송성문, 전병우, 김주형, 이지영, 요키시",7 , 0
20220428,두산,"김인태, 정수빈, 페르난데스, 김재환, 박세혁, 강승호, 안재석, 안권수, 김재호, 이영하",NC,"손아섭, 전민수, 박건우, 양의지, 마티니, 노진혁, 박준영, 오영수, 도태훈, 김시훈",9 , 5
20220428,롯데,"정훈, 피터스, 한동희, 이대호, 안치홍, 고승민, 지시완, 조세진, 이학주, 반즈",SSG,"최지훈, 김성현, 김강민, 최정, 크론, 김규남, 안상현, 이현석, 오태곤, 노경은",1 , 4
20220428,삼성,"김지찬, 구자욱, 피렐라, 오재일, 강민호, 송준석, 김성윤, 이재현, 강한울, 백정현",LG,"박해민, 문성주, 홍창기, 김현수, 채은성, 유강남, 오지환, 김민성, 서건창, 켈리",6 , 4
20220428,KT,"김민혁, 황재균, 조용호, 박병호, 장성우, 배정대, 오윤석, 홍현빈, 심우준, 배제성",KIA,"소크라테스, 김선빈, 나성범, 최형우, 황대인, 김석환, 최정용, 김민식, 김도영, 임기영",3 , 5
