이름,연도,포지션,WAAwithPOS,G,GS,IP,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,Total RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS
김한별,22, 2B,-0.021,1,0,3.2,7,2,4,1,85.7,14.73,0.09,,-0.48,0.17,,,,,-0.22,-1.34,0.01,-0.21,-0.022
정진기,22, RF,-0.021,14,1,34.0,3,3,0,0,100.0,0.79,-0.37,0.19,0.06,,,,,,-0.12,-0.42,-0.10,-0.22,-0.011
유영준,20, 2B,-0.028,2,0,5.0,1,0,1,0,100.0,1.80,-0.34,,0.00,,,,,,-0.34,-12.16,0.02,-0.32,-0.030
지석훈,20, 1B,-0.029,1,0,2.0,2,2,0,0,100.0,9.00,-0.31,,0.00,,,,,,-0.31,-0.51,-0.02,-0.33,-0.027
김성욱,24, LF,-0.029,8,1,22.0,1,1,0,0,100.0,0.41,-0.28,0.04,0.03,,,,,,-0.22,-0.52,-0.09,-0.31,-0.021
이원재,20, 1B,-0.031,61,30,282.1,255,237,17,1,99.6,8.10,1.41,,0.25,,0.23,,,,1.89,3.73,-2.24,-0.35,0.167
김찬형,21, 3B,-0.040,1,0,5.0,2,0,2,0,100.0,3.60,-0.29,,0.00,-0.13,,,,,-0.42,-0.68,0.00,-0.42,-0.040
손아섭,24, LF,-0.042,6,6,43.0,9,9,0,0,100.0,1.88,-0.38,0.15,0.05,,,,,,-0.18,-0.43,-0.26,-0.44,-0.017
김태진,19, 3B,-0.044,19,15,122.0,32,7,24,1,96.9,2.29,-0.67,,-0.38,0.14,0.47,,,,-0.45,-0.53,0.00,-0.45,-0.044
윤수강,20, C,-0.045,3,0,5.0,3,3,0,0,100.0,5.40,0.00,,0.02,,,,-0.49,-0.11,-0.58,-20.84,0.07,-0.51,-0.051
도태훈,21, 3B,-0.047,47,14,144.0,40,13,25,2,95.0,2.38,-1.43,,0.11,1.17,-0.34,,,,-0.49,-0.92,0.00,-0.49,-0.047
조현진,23, SS,-0.048,7,0,13.0,5,1,4,0,100.0,3.46,-0.46,,0.04,-0.14,,,,,-0.56,-8.02,0.06,-0.50,-0.054
김수윤,24, 3B,-0.048,1,0,2.0,0,0,0,0,,0.00,-0.52,,0.01,,,,,,-0.51,-14.68,0.00,-0.51,-0.048
박건우,22, RF,-0.059,16,9,72.2,13,12,1,0,100.0,1.61,-0.89,0.56,0.13,,,,,,-0.20,-0.26,-0.41,-0.61,-0.019
김준완,19, LF,-0.060,2,1,10.1,0,0,0,0,,0.00,-0.74,0.17,0.01,,,,,,-0.56,-10.11,-0.05,-0.61,-0.055
권희동,24, RF,-0.061,2,2,15.0,0,0,0,0,,0.00,-0.89,0.28,0.05,,,,,,-0.56,-1.35,-0.08,-0.64,-0.053
정범모,21, C,-0.063,19,3,53.2,46,45,1,0,100.0,7.71,-0.03,,0.17,,,-0.39,-0.41,-0.47,-1.13,-8.59,0.48,-0.65,-0.108
박주찬,23, 3B,-0.063,3,3,24.0,5,1,3,1,80.0,1.50,-0.24,,-0.42,,,,,,-0.65,-18.82,0.00,-0.65,-0.063
도태훈,21, 1B,-0.065,13,1,37.1,36,34,2,0,100.0,8.68,-0.47,,0.03,,,,,,-0.44,-0.83,-0.24,-0.68,-0.042
정진기,22, CF,-0.066,13,4,51.0,12,12,0,0,100.0,2.12,-0.76,0.01,0.07,,,,,,-0.68,-2.51,0.00,-0.68,-0.066
김세훈,24, SS,-0.067,5,0,8.1,3,3,0,0,100.0,3.24,-0.57,,0.03,-0.23,,,,,-0.77,-18.38,0.06,-0.71,-0.073
정진기,21, CF,-0.067,13,8,66.0,17,16,1,0,100.0,2.32,-0.18,-0.59,0.07,,,,,,-0.70,-1.15,0.00,-0.70,-0.067
박건우,24, CF,-0.070,2,1,9.0,3,3,0,0,100.0,3.00,-0.62,-0.14,0.02,,,,,,-0.74,-1.80,0.00,-0.74,-0.070
강진성,19, RF,-0.070,10,2,23.2,9,8,0,1,88.9,3.04,-0.28,-0.39,0.04,,,,,,-0.63,-2.21,-0.09,-0.72,-0.062
이상호,20, 3B,-0.071,26,4,57.2,10,3,7,0,100.0,1.56,-1.09,,0.03,0.25,,,,,-0.81,-1.42,0.00,-0.81,-0.071
최보성,23, 1B,-0.078,4,1,13.0,11,11,0,0,100.0,7.62,-0.74,,0.03,,,,,,-0.71,-8.48,-0.10,-0.81,-0.068
모창민,20, 1B,-0.080,30,18,146.2,134,121,11,2,98.5,8.10,0.31,,0.13,,,,,,0.44,1.02,-1.34,-0.90,0.039
권희동,20, CF,-0.080,2,1,9.0,3,3,0,0,100.0,3.00,-0.70,-0.21,0.01,,,,,,-0.90,-1.06,0.00,-0.90,-0.080
정범모,22, C,-0.080,4,1,17.0,20,20,0,0,100.0,10.59,-0.03,,0.05,,,-1.16,0.22,-0.02,-0.94,-27.03,0.12,-0.82,-0.092
최승민,19, CF,-0.081,9,2,24.1,11,11,0,0,100.0,4.07,0.04,-0.89,0.03,,,,,,-0.83,-4.97,0.00,-0.83,-0.081
박석민,23, 1B,-0.081,2,2,8.0,9,8,0,1,88.9,9.00,-0.74,,0.02,,,,,,-0.72,-3.44,-0.12,-0.84,-0.069
한석현,24, RF,-0.082,10,1,26.0,4,3,1,0,100.0,1.38,-1.14,0.31,0.08,,,,,,-0.75,-7.21,-0.11,-0.86,-0.071
박주찬,23, 1B,-0.087,3,0,11.0,7,7,0,0,100.0,5.73,-0.84,,0.03,,,,,,-0.82,-23.50,-0.08,-0.90,-0.079
지석훈,19, 2B,-0.087,18,3,58.1,26,8,18,0,100.0,4.01,-1.48,,0.08,0.30,,,,,-1.09,-2.07,0.20,-0.89,-0.107
김수윤,22, 1B,-0.088,4,2,23.0,17,15,1,1,94.1,6.26,-0.74,,0.02,,,,,,-0.72,-10.39,-0.18,-0.90,-0.070
이상호,19, 3B,-0.088,22,15,130.0,40,10,28,2,95.0,2.63,-1.26,,0.12,0.38,-0.13,,,,-0.90,-1.27,0.00,-0.90,-0.088
권희동,21, LF,-0.089,29,15,153.2,36,34,2,0,100.0,2.11,-1.10,0.80,0.14,,,,,,-0.15,-0.40,-0.78,-0.93,-0.015
김태진,20, LF,-0.092,5,1,15.0,2,2,0,0,100.0,1.20,-1.02,0.00,0.02,,,,,,-1.00,-1.76,-0.04,-1.04,-0.088
한석현,23, CF,-0.095,9,7,68.2,26,24,0,2,92.3,3.15,0.14,-0.23,-0.90,,,,,,-0.98,-5.24,0.00,-0.98,-0.095
김찬형,19, 3B,-0.096,11,1,18.1,1,0,1,0,100.0,0.49,-0.99,,0.02,,,,,,-0.98,-1.85,0.00,-0.98,-0.096
최정원,20, 3B,-0.098,2,1,7.0,2,1,0,1,50.0,1.29,-1.12,,0.00,,,,,,-1.12,-3.28,0.00,-1.12,-0.098
김진형,19, 1B,-0.099,7,4,39.0,43,41,2,0,100.0,9.92,-0.72,,0.04,,,,,,-0.69,-8.99,-0.32,-1.01,-0.067
최보성,21, 3B,-0.099,8,3,34.0,11,3,6,2,81.8,2.38,-0.67,,0.03,-0.39,,,,,-1.03,-14.85,0.00,-1.03,-0.099
이재용,22, C,-0.104,7,0,15.0,15,13,1,1,93.3,8.40,0.00,,-0.44,,,0.41,-0.94,-0.25,-1.21,-21.84,0.14,-1.07,-0.118
이인혁,19, RF,-0.105,3,2,15.0,2,2,0,0,100.0,1.20,-0.89,-0.15,0.03,,,,,,-1.01,-24.31,-0.06,-1.07,-0.099
최보성,23, 3B,-0.106,6,3,27.0,6,1,4,1,83.3,1.67,-0.69,,-0.41,,,,,,-1.10,-13.15,0.00,-1.10,-0.106
정현,21, 2B,-0.106,31,17,163.0,82,39,41,2,97.6,4.42,-1.13,,-0.29,-0.36,,,,,-1.78,-3.77,0.67,-1.11,-0.170
천재환,22, RF,-0.106,11,0,20.0,5,4,1,0,100.0,2.25,-0.96,-0.11,0.04,,,,,,-1.04,-5.16,-0.05,-1.09,-0.101
한석현,24, CF,-0.107,2,1,11.0,2,2,0,0,100.0,1.64,-0.89,-0.25,0.02,,,,,,-1.12,-10.79,0.00,-1.12,-0.107
전민수,22, LF,-0.110,3,1,12.0,3,2,1,0,100.0,2.25,-1.26,0.17,0.02,,,,,,-1.08,-7.75,-0.05,-1.13,-0.105
권희동,19, RF,-0.111,65,57,498.0,105,101,1,3,97.1,1.84,1.93,-0.02,-0.63,,,,,,1.27,1.58,-2.41,-1.14,0.125
천재환,24, LF,-0.113,8,1,23.0,6,6,0,0,100.0,2.35,-1.45,0.32,0.03,,,,,,-1.11,-4.83,-0.09,-1.20,-0.105
박대온,23, C,-0.116,24,3,69.2,71,64,4,3,95.8,8.78,-0.03,,-1.30,,,-0.04,0.33,-0.82,-1.87,-10.74,0.67,-1.19,-0.181
이상호,19, CF,-0.116,7,2,20.0,5,5,0,0,100.0,2.25,-0.76,-0.45,0.03,,,,,,-1.19,-1.68,0.00,-1.19,-0.116
최정원,23, CF,-0.118,12,4,43.1,10,10,0,0,100.0,2.08,-1.39,0.12,0.06,,,,,,-1.22,-4.49,0.00,-1.22,-0.118
이명기,22, CF,-0.120,10,7,59.1,12,12,0,0,100.0,1.82,-0.97,-0.34,0.08,,,,,,-1.23,-1.88,0.00,-1.23,-0.120
도태훈,21, 2B,-0.127,21,1,40.1,31,14,15,2,93.5,6.47,-1.76,,0.05,0.28,,,,,-1.42,-2.66,0.10,-1.32,-0.136
박석민,22, 1B,-0.136,4,4,28.0,28,24,3,1,96.4,8.68,-1.13,,0.02,,,,,,-1.11,-9.99,-0.28,-1.39,-0.108
김수윤,23, 3B,-0.136,9,3,29.0,11,7,3,1,90.9,3.10,-1.29,,0.10,-0.21,,,,,-1.41,-12.65,0.00,-1.41,-0.136
도태훈,22, 1B,-0.137,45,8,150.2,148,139,7,2,98.6,8.72,0.10,,-0.37,,,,,,-0.27,-0.42,-1.14,-1.41,-0.026
박한결,24, LF,-0.141,7,5,42.1,8,7,0,1,87.5,1.49,-1.01,0.18,-0.45,,,,,,-1.28,-26.31,-0.21,-1.49,-0.121
이명기,22, RF,-0.141,2,2,12.0,4,4,0,0,100.0,3.00,-1.38,,0.02,,,,,,-1.36,-2.08,-0.09,-1.45,-0.133
이원재,19, LF,-0.146,24,18,155.2,26,24,2,0,100.0,1.50,-1.72,0.87,0.15,,,,,,-0.70,-1.07,-0.79,-1.49,-0.069
김한별,23, 3B,-0.149,4,0,7.2,3,2,0,1,66.7,2.35,-1.56,,0.03,,,,,,-1.54,-2.80,0.00,-1.54,-0.149
박건우,23, CF,-0.152,6,5,41.2,14,14,0,0,100.0,3.02,-0.86,-0.76,0.06,,,,,,-1.57,-1.74,0.00,-1.57,-0.152
김기환,22, LF,-0.157,20,8,90.0,20,18,1,1,95.0,1.90,-1.53,0.18,0.14,,,,,,-1.22,-2.40,-0.39,-1.61,-0.119
오영수,23, 1B,-0.159,66,61,482.0,450,417,25,8,98.2,8.25,3.42,,-0.39,,-0.09,,,,2.94,6.04,-4.58,-1.64,0.284
정진기,21, RF,-0.160,31,4,79.0,18,17,0,1,94.4,1.94,-0.92,-0.10,-0.39,,,,,,-1.40,-2.30,-0.27,-1.67,-0.134
천재환,24, CF,-0.160,10,5,46.2,14,14,0,0,100.0,2.70,-2.33,0.56,0.08,,,,,,-1.69,-7.38,0.00,-1.69,-0.160
최정원,20, 2B,-0.165,25,4,73.0,32,12,19,1,96.9,3.82,-1.94,,0.07,-0.29,,,,,-2.16,-6.36,0.29,-1.87,-0.191
박석민,19, 3B,-0.166,65,61,475.1,134,45,78,11,91.8,2.33,-1.76,,-0.07,0.95,-0.82,,,,-1.70,-2.19,0.00,-1.70,-0.166
서호철,22, 3B,-0.170,38,23,224.2,76,17,55,4,94.7,2.88,-1.09,,0.19,-0.72,-0.13,,,,-1.74,-2.82,0.00,-1.74,-0.170
박대온,22, C,-0.181,58,37,338.1,324,309,13,2,99.4,8.57,-0.79,,0.55,,,-0.57,1.37,-5.56,-5.00,-12.20,3.14,-1.86,-0.488
김성욱,20, RF,-0.186,67,32,347.0,79,76,3,0,100.0,2.05,-1.23,0.19,0.48,,,,,,-0.56,-0.78,-1.54,-2.10,-0.050
김태진,20, 2B,-0.190,12,6,61.0,28,10,18,0,100.0,4.13,-1.83,,0.06,-0.64,,,,,-2.42,-4.25,0.27,-2.15,-0.213
권희동,22, CF,-0.196,31,29,211.1,53,52,0,1,98.1,2.21,-1.85,0.04,-0.19,,,,,,-2.00,-3.52,0.00,-2.00,-0.196
오태양,23, 2B,-0.197,5,0,5.0,3,0,2,1,66.7,3.60,-1.57,,-0.48,,,,,,-2.05,-14.04,0.01,-2.04,-0.198
김찬형,20, 3B,-0.202,12,2,33.2,13,2,7,4,69.2,2.41,-1.92,,-0.50,,0.12,,,,-2.29,-5.89,0.00,-2.29,-0.202
강진성,19, LF,-0.207,21,14,112.0,19,18,1,0,100.0,1.53,-1.01,-0.68,0.11,,,,,,-1.58,-5.55,-0.53,-2.11,-0.155
김한별,24, SS,-0.207,11,6,53.0,21,7,14,0,100.0,3.57,-3.08,,0.21,0.19,,,,,-2.69,-21.49,0.50,-2.19,-0.255
권희동,21, CF,-0.208,6,3,23.0,4,4,0,0,100.0,1.57,-1.53,-0.66,0.02,,,,,,-2.17,-5.68,0.00,-2.17,-0.208
김찬형,21, SS,-0.210,6,4,29.2,15,7,7,1,93.3,4.25,-2.58,,0.05,0.15,,,,,-2.38,-3.89,0.18,-2.20,-0.228
지석훈,21, 2B,-0.215,15,7,64.0,31,10,20,1,96.8,4.22,-1.90,,0.08,-0.68,,,,,-2.50,-12.87,0.25,-2.25,-0.239
나성범,20, RF,-0.217,50,45,379.2,89,87,2,0,100.0,2.11,-1.22,0.30,0.52,,,,,,-0.40,-0.44,-2.06,-2.46,-0.035
노진혁,22, SS,-0.218,60,53,441.1,210,77,125,8,96.2,4.12,-6.62,,0.25,-0.10,,,,,-6.47,-8.10,4.24,-2.23,-0.632
박준영,22, SS,-0.227,24,17,134.0,57,21,32,4,93.0,3.56,-2.29,,-0.75,-0.51,,,,,-3.54,-6.81,1.22,-2.32,-0.346
천재환,23, RF,-0.237,30,4,85.1,15,14,1,0,100.0,1.58,-1.56,-0.75,0.17,,,,,,-2.14,-3.95,-0.31,-2.45,-0.207
노진혁,21, 3B,-0.247,37,35,277.2,73,26,44,3,95.9,2.27,-2.29,,-0.29,0.09,-0.09,,,,-2.58,-3.47,0.00,-2.58,-0.247
양의지,21, C,-0.249,45,38,302.1,275,252,20,3,98.9,8.10,-0.36,,-0.02,,0.14,1.07,-1.49,-5.72,-6.37,-6.51,3.77,-2.60,-0.609
스몰린스키,19, RF,-0.256,53,52,455.2,141,135,3,3,97.9,2.73,-1.45,1.75,-0.71,,,,,,-0.40,-1.05,-2.21,-2.61,-0.039
박건우,24, RF,-0.265,45,45,364.1,72,70,2,0,100.0,1.78,-2.14,0.12,1.13,,,,,,-0.89,-2.17,-1.90,-2.79,-0.085
정진기,21, LF,-0.268,43,29,240.1,54,52,2,0,100.0,2.02,-1.43,-0.50,0.22,,,,,,-1.71,-2.80,-1.09,-2.80,-0.163
최정원,24, 2B,-0.272,16,10,92.2,55,31,23,1,98.2,5.24,-4.06,,-0.18,0.85,,,,,-3.38,-13.17,0.52,-2.86,-0.321
이원재,21, 1B,-0.273,24,15,129.0,119,107,10,2,98.3,8.16,-1.86,,0.11,,,,,,-1.75,-8.13,-1.10,-2.85,-0.167
천재환,22, CF,-0.301,16,2,43.0,9,9,0,0,100.0,1.88,-2.66,-0.48,0.06,,,,,,-3.08,-15.31,0.00,-3.08,-0.301
베탄코트,19, 1B,-0.303,17,17,140.0,133,123,7,3,97.7,8.36,-1.75,,0.14,,,,,,-1.61,-4.38,-1.48,-3.09,-0.158
서호철,24, 2B,-0.318,4,2,18.0,9,4,3,2,77.8,3.50,-2.82,,-0.43,-0.19,,,,,-3.44,-8.12,0.09,-3.35,-0.326
이상호,19, 2B,-0.324,35,19,190.2,102,49,52,1,99.0,4.77,-5.67,,0.26,1.20,,,,,-4.21,-5.95,0.90,-3.31,-0.412
박건우,22, CF,-0.333,77,76,621.0,152,146,3,3,98.0,2.16,-3.85,0.54,-0.10,,,,,,-3.41,-4.43,0.00,-3.41,-0.333
박준영,20, SS,-0.348,25,8,94.0,29,11,16,2,93.1,2.59,-5.02,,0.14,0.20,,,,,-4.69,-21.08,0.74,-3.95,-0.413
박대온,21, C,-0.348,41,27,234.2,219,204,13,2,99.1,8.32,0.53,,-0.24,,-0.04,-1.56,-1.91,-2.66,-5.88,-20.14,2.23,-3.64,-0.562
노진혁,22, 3B,-0.353,59,57,465.1,114,34,72,8,93.0,2.05,-4.62,,0.40,0.21,0.39,,,,-3.61,-4.52,0.00,-3.61,-0.353
마틴,23, CF,-0.354,84,83,681.2,189,187,0,2,98.9,2.47,-4.43,0.84,-0.07,,,,,,-3.66,-4.46,0.00,-3.66,-0.354
베탄코트,19, C,-0.394,11,11,94.0,84,77,6,1,98.8,7.95,-0.09,,-0.21,,0.02,0.42,-1.71,-3.50,-5.08,-13.81,1.06,-4.03,-0.498
권희동,19, LF,-0.400,44,27,276.1,55,52,2,1,98.2,1.76,-3.83,0.72,0.27,,,,,,-2.85,-3.54,-1.24,-4.09,-0.279
천재환,24, RF,-0.404,15,1,41.0,5,4,1,0,100.0,1.10,-5.19,0.95,0.13,,,,,,-4.11,-17.92,-0.15,-4.26,-0.390
전민수,21, LF,-0.427,21,8,67.0,12,12,0,0,100.0,1.61,-3.49,-0.70,0.06,,,,,,-4.13,-8.38,-0.33,-4.46,-0.395
김찬형,20, SS,-0.435,40,13,157.0,82,31,45,6,92.7,4.36,-6.15,,0.23,-0.07,,,,,-5.99,-15.41,1.06,-4.93,-0.528
강진성,20, 1B,-0.437,111,95,793.0,697,647,46,4,99.4,7.87,3.23,,-0.33,,-0.05,,,,2.85,3.39,-7.80,-4.95,0.251
박준영,22, 3B,-0.451,53,40,369.1,118,34,75,9,92.4,2.66,-3.45,,-0.65,-0.31,-0.22,,,,-4.62,-8.88,0.00,-4.62,-0.451
최승민,22, CF,-0.460,27,6,87.0,19,18,0,1,94.7,1.86,-4.31,-0.04,-0.36,,,,,,-4.71,-15.41,0.00,-4.71,-0.460
김성욱,23, CF,-0.469,26,17,154.1,38,38,0,0,100.0,2.22,-5.17,0.11,0.21,,,,,,-4.85,-7.51,0.00,-4.85,-0.469
이명기,20, LF,-0.478,114,105,856.0,184,178,5,1,99.5,1.92,-0.88,-0.55,0.59,,,,,,-0.84,-0.89,-4.58,-5.42,-0.074
박석민,23, 3B,-0.497,23,21,156.0,35,11,22,2,94.3,1.90,-3.69,,-0.48,-0.21,-0.76,,,,-5.14,-24.65,0.00,-5.14,-0.497
이원재,19, 1B,-0.505,58,42,369.0,375,351,20,4,98.9,9.05,-1.64,,-0.14,,,,,,-1.78,-2.72,-3.38,-5.16,-0.174
윤형준,21, 1B,-0.534,25,11,103.0,103,90,7,6,94.2,8.48,-4.34,,-0.41,,0.07,,,,-4.68,-13.23,-0.90,-5.58,-0.448
박건우,23, RF,-0.550,87,87,686.0,136,133,3,0,100.0,1.78,-3.77,0.31,1.35,,,,,,-2.11,-2.34,-3.57,-5.68,-0.204
오영수,22, 1B,-0.569,76,63,553.2,531,486,41,4,99.2,8.57,-1.63,,0.42,,0.37,,,,-0.85,-1.47,-4.98,-5.83,-0.083
이명기,22, LF,-0.618,66,58,477.2,96,90,2,4,95.8,1.73,-2.21,-0.56,-1.22,,,,,,-3.99,-6.11,-2.34,-6.33,-0.390
안중열,23, C,-0.675,74,50,411.2,399,373,21,5,98.7,8.61,-0.12,,-1.38,,-0.19,1.06,-3.93,-6.39,-10.96,-20.49,3.98,-6.97,-1.061
베탄코트,19, RF,-0.697,19,18,152.1,36,29,1,6,83.3,1.77,-2.98,-1.17,-2.21,,,,,,-6.35,-17.25,-0.77,-7.12,-0.622
권희동,23, LF,-0.725,85,80,660.0,157,153,2,2,98.7,2.11,-3.79,-0.61,0.23,,,,,,-4.16,-6.24,-3.33,-7.49,-0.403
마티니,22, LF,-0.727,70,56,508.0,112,107,3,2,98.2,1.95,-4.77,-0.51,0.28,,,,,,-5.00,-5.18,-2.45,-7.45,-0.488
데이비슨,24, 1B,-0.744,54,54,454.1,426,383,37,6,98.6,8.32,-2.46,,-0.98,,0.35,,,,-3.09,-8.08,-4.76,-7.85,-0.293
모창민,19, 1B,-0.779,71,63,545.0,533,489,39,5,99.1,8.72,-3.15,,0.03,,0.47,,,,-2.64,-3.76,-5.32,-7.96,-0.258
나성범,21, RF,-1.017,131,130,1071.2,241,231,5,5,97.9,1.98,-6.23,1.22,-0.02,,,,,,-5.03,-5.03,-5.61,-10.64,-0.481
박석민,20, 3B,-1.024,109,103,825.2,229,76,139,14,93.9,2.34,-11.64,,-1.05,1.31,-0.23,,,,-11.60,-13.59,0.00,-11.60,-1.024
이명기,21, LF,-1.069,49,48,380.0,84,80,3,1,98.8,1.97,-8.79,-0.11,-0.15,,,,,,-9.06,-23.30,-2.12,-11.18,-0.867
알테어,20, CF,-1.148,131,129,1094.2,331,326,3,2,99.4,2.70,-12.85,-0.33,0.16,,,,,,-13.01,-13.78,0.00,-13.01,-1.148
마티니,22, 1B,-1.510,57,52,396.1,366,335,21,10,97.3,8.08,-9.82,,-1.15,,-0.33,,,,-11.31,-11.71,-4.16,-15.47,-1.104
강진성,21, 1B,-1.958,120,115,970.1,908,839,56,13,98.6,8.30,-11.62,,0.80,,-0.58,,,,-11.40,-13.23,-9.08,-20.48,-1.090
이원재,19, RF,,3,0,4.0,1,1,0,0,100.0,2.25,-0.61,0.12,0.01,,,,,,-0.48,-0.73,,,-0.047
김찬형,20, 2B,,4,0,5.0,1,0,1,0,100.0,1.80,-0.65,,0.00,,,,,,-0.65,-1.67,,,-0.057
박헌욱,19, LF,,1,0,2.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.05,,,0.000
오장한,21, RF,,1,0,2.0,1,1,0,0,100.0,4.50,0.03,0.01,0.00,,,,,,0.04,6.15,,,0.004
김건태,19, P,,44,0,51.1,15,4,9,2,86.7,2.28,,,,,,,,,0.00,0.00,,,0.000
전사민,19, P,,1,0,1.0,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
원종현,20, P,,58,0,57.0,12,4,7,1,91.7,1.74,,,,,,,,,0.00,0.00,,,0.000
원종현,21, P,,61,0,53.0,9,3,5,1,88.9,1.36,,,,,,,,,0.00,0.00,,,0.000
하준영,22, P,,47,0,39.0,12,4,7,1,91.7,2.54,,,,,,,,,0.00,0.00,,,0.000
김진성,21, P,,41,0,37.2,6,1,5,0,100.0,1.43,,,,,,,,,0.00,0.00,,,0.000
최금강,21, P,,20,0,28.0,4,0,4,0,100.0,1.29,,,,,,,,,0.00,0.00,,,0.000
이우석,19, P,,6,0,5.1,1,0,1,0,100.0,1.69,,,,,,,,,0.00,0.00,,,0.000
김태경,22, P,,16,7,44.1,8,5,2,1,87.5,1.42,,,,,,,,,0.00,0.00,,,0.000
류진욱,21, P,,44,0,43.1,11,4,7,0,100.0,2.28,,,,,,,,,0.00,0.00,,,0.000
최정원,21, RF,,1,0,1.0,0,0,0,0,,0.00,0.00,,0.00,,,,,,0.00,0.00,,,0.000
손정욱,20, P,,16,0,12.0,3,0,2,1,66.7,1.50,,,,,,,,,0.00,0.00,,,0.000
도태훈,20, 2B,,2,0,3.0,0,0,0,0,,0.00,,,0.00,,,,,,0.00,0.04,,,0.000
박준영,21, 2B,,1,0,1.0,1,0,1,0,100.0,9.00,0.10,,0.00,,,,,,0.10,0.13,,,0.010
김영규,19, P,,30,10,66.1,10,4,6,0,100.0,1.36,,,,,,,,,0.00,0.00,,,0.000
이재율,21, RF,,2,0,2.0,1,1,0,0,100.0,4.50,0.26,,0.00,,,,,,0.26,1.64,,,0.025
노진혁,19, 1B,,2,0,2.0,3,3,0,0,100.0,13.50,0.00,,0.00,,,,,,0.00,0.00,,,0.000
김진호,22, P,,36,0,42.2,10,1,8,1,90.0,1.90,,,,,,,,,0.00,0.00,,,0.000
이용찬,23, P,,60,0,61.0,17,7,9,1,94.1,2.36,,,,,,,,,0.00,0.00,,,0.000
유원상,19, P,,15,1,20.2,5,3,1,1,80.0,1.74,,,,,,,,,0.00,0.00,,,0.000
오영수,22, RF,,1,0,1.0,0,0,0,0,,0.00,-0.27,-0.13,0.00,,,,,,-0.39,-0.68,,,-0.038
박시원,20, CF,,1,0,1.0,0,0,0,0,,0.00,-0.12,,0.00,,,,,,-0.11,-16.47,,,-0.010
류진욱,24, P,,20,0,17.0,5,3,2,0,100.0,2.65,,,,,,,,,0.00,0.00,,,0.000
류진욱,23, P,,69,0,67.0,16,2,14,0,100.0,2.15,,,,,,,,,0.00,0.00,,,0.000
이용찬,21, P,,38,0,37.0,6,1,4,1,83.3,1.22,,,,,,,,,0.00,0.00,,,0.000
유영준,19, 3B,,1,0,2.0,1,0,1,0,100.0,4.50,0.16,,0.00,,,,,,0.16,7.71,,,0.016
김영규,21, P,,37,8,63.2,21,5,16,0,100.0,2.97,,,,,,,,,0.00,0.00,,,0.000
배재환,19, P,,62,0,54.1,8,2,6,0,100.0,1.33,,,,,,,,,0.00,0.00,,,0.000
홍성무,20, P,,11,0,15.0,5,0,5,0,100.0,3.00,,,,,,,,,0.00,0.00,,,0.000
도태훈,23, SS,,1,0,2.0,2,1,1,0,100.0,9.00,0.06,,0.01,0.00,,,,,0.06,0.08,,,0.006
김건태,21, P,,6,0,6.2,2,2,0,0,100.0,2.70,,,,,,,,,0.00,0.00,,,0.000
이상호,19, LF,,1,0,1.0,0,0,0,0,,0.00,-0.22,,0.00,,,,,,-0.22,-0.31,,,-0.021
이용준,22, P,,10,2,22.0,3,0,2,1,66.7,0.82,,,,,,,,,0.00,0.00,,,0.000
조현진,23, 2B,,1,0,1.0,1,0,1,0,100.0,9.00,0.10,,0.00,,,,,,0.10,1.43,,,0.010
김기환,21, CF,,1,0,1.0,1,1,0,0,100.0,9.00,0.06,-0.05,0.00,,,,,,0.01,0.03,,,0.001
노시훈,21, P,,5,0,4.2,1,1,0,0,100.0,1.93,,,,,,,,,0.00,0.00,,,0.000
오태양,22, 2B,,2,0,3.0,3,0,3,0,100.0,9.00,0.42,,0.00,,,,,,0.42,4.07,,,0.041
홍성민,21, P,,52,0,41.1,14,3,11,0,100.0,3.05,,,,,,,,,0.00,0.00,,,0.000
김성욱,20, 3B,,1,0,0.2,0,0,0,0,,0.00,-0.33,,0.00,,,,,,-0.33,-0.46,,,-0.029
송명기,20, P,,36,12,87.2,12,2,8,2,83.3,1.03,,,,,,,,,0.00,0.00,,,0.000
민태호,19, P,,7,0,5.1,0,0,0,0,,0.00,,,,,,,,,0.00,0.00,,,0.000
김재열,24, P,,33,0,34.0,5,3,2,0,100.0,1.32,,,,,,,,,0.00,0.00,,,0.000
김진성,19, P,,42,0,42.0,5,0,5,0,100.0,1.07,,,,,,,,,0.00,0.00,,,0.000
김준완,19, CF,,2,0,2.0,0,0,0,0,,0.00,-1.54,,0.00,,,,,,-1.53,-27.61,,,-0.150
김진성,20, P,,48,0,47.1,9,1,6,2,77.8,1.33,,,,,,,,,0.00,0.00,,,0.000
임정호,21, P,,57,0,34.2,8,2,6,0,100.0,2.08,,,,,,,,,0.00,0.00,,,0.000
신민혁,21, P,,30,25,145.0,22,7,13,2,90.9,1.24,,,,,,,,,0.00,0.00,,,0.000
최승민,22, RF,,3,0,2.2,0,0,0,0,,0.00,0.00,-0.08,0.00,,,,,,-0.07,-0.24,,,-0.007
한재승,23, P,,10,0,9.2,1,0,0,1,0.0,0.00,,,,,,,,,0.00,0.00,,,0.000
